time;iter;L;U
7;0;6765.21;inf
18;1;6765.87;inf
29;2;6765.87;inf
40;3;6765.87;inf
52;4;6765.87;inf
64;5;6765.87;inf
75;6;6765.87;inf
86;7;6765.87;inf
95;8;6765.87;inf
106;9;6765.87;inf
116;10;6765.87;6917.55
126;11;6765.87;6917.55
138;12;6765.87;6917.55
149;13;6765.87;6917.55
160;14;6765.87;6917.55
171;15;6765.87;6917.55
183;16;6765.87;6917.55
191;17;6765.87;6917.55
200;18;6765.87;6917.55
210;19;6766.62;6917.55
231;20;6766.62;6917.55
241;21;6766.62;6917.55
250;22;6766.62;6917.55
271;23;6766.62;6917.55
281;24;6766.62;6917.55
291;25;6766.62;6917.55
300;26;6766.62;6917.55
312;27;6766.62;6917.55
323;28;6766.62;6917.55
334;29;6766.62;6917.55
346;30;6766.62;6917.55
359;31;6766.62;6917.55
370;32;6766.62;6917.55
381;33;6766.62;6917.55
394;34;6766.62;6917.55
405;35;6766.62;6917.55
417;36;6766.62;6917.55
427;37;6766.62;6917.55
438;38;6766.62;6917.55
448;39;6766.99;6917.55
458;40;6767.17;6917.55
468;41;6767.38;6917.55
477;42;6767.38;6917.55
487;43;6767.38;6917.55
496;44;6767.38;6917.55
507;45;6767.38;6917.55
518;46;6767.38;6917.55
545;47;6767.38;6917.55
555;48;6767.38;6917.55
564;49;6767.38;6917.55
575;50;6767.38;6917.55
585;51;6767.38;6917.55
596;52;6767.38;6917.55
608;53;6767.38;6917.55
619;54;6767.38;6917.55
630;55;6767.38;6917.55
641;56;6767.38;6917.55
653;57;6767.38;6917.55
663;58;6767.38;6917.55
673;59;6767.38;6917.55
684;60;6767.46;6917.55
695;61;6767.46;6917.55
705;62;6767.46;6917.55
715;63;6767.46;6917.55
725;64;6767.46;6917.55
734;65;6767.46;6917.55
744;66;6767.46;6917.55
755;67;6767.46;6917.55
764;68;6767.46;6917.55
775;69;6767.46;6917.55
785;70;6767.46;6917.55
794;71;6767.46;6917.55
804;72;6767.46;6917.55
815;73;6767.46;6917.55
826;74;6767.46;6917.55
836;75;6767.46;6917.55
846;76;6767.46;6917.55
855;77;6767.46;6917.55
865;78;6767.58;6917.55
875;79;6768.13;6917.55
887;80;6768.13;6917.55
897;81;6768.13;6917.55
908;82;6768.13;6917.55
919;83;6768.13;6917.55
929;84;6768.13;6917.55
939;85;6768.13;6917.55
949;86;6768.13;6917.55
960;87;6768.13;6917.55
971;88;6768.13;6917.55
982;89;6768.13;6917.55
992;90;6768.13;6917.55
1006;91;6768.13;6917.55
1019;92;6768.13;6917.55
1029;93;6768.13;6917.55
1040;94;6768.13;6917.55
1051;95;6768.13;6917.55
1063;96;6768.13;6917.55
1073;97;6768.13;6917.55
1083;98;6768.19;6917.55
1094;99;6768.19;6917.55
1105;100;6768.19;6917.55
1116;101;6768.19;6917.55
1127;102;6768.19;6917.55
1136;103;6768.19;6917.55
1146;104;6768.19;6917.55
1156;105;6768.19;6917.55
1165;106;6768.19;6917.55
1176;107;6768.19;6917.55
1189;108;6768.19;6917.55
1199;109;6768.19;6917.55
1210;110;6768.19;6917.55
1220;111;6768.19;6917.55
1231;112;6768.19;6917.55
1241;113;6768.19;6917.55
1253;114;6768.19;6917.55
1264;115;6768.19;6917.55
1275;116;6768.19;6917.55
1285;117;6768.19;6917.55
1297;118;6768.19;6917.55
1308;119;6768.19;6917.55
1318;120;6768.20;6917.55
1328;121;6768.20;6917.55
1338;122;6768.20;6917.55
1348;123;6768.20;6917.55
1357;124;6768.20;6917.55
1367;125;6768.20;6917.55
1378;126;6768.20;6917.55
1390;127;6768.20;6917.55
1402;128;6768.20;6917.55
1414;129;6768.20;6917.55
1425;130;6768.20;6917.55
1436;131;6768.20;6917.55
1446;132;6768.20;6917.55
