time;iter;L;U
181;0;6765.21;inf
406;1;6766.38;inf
454;2;6766.76;inf
476;3;6766.76;inf
511;4;6766.76;inf
560;5;6766.76;inf
590;6;6766.76;inf
607;7;6766.76;inf
648;8;6766.76;inf
672;9;6766.76;inf
683;10;6766.76;inf
702;11;6766.76;inf
712;12;6766.76;inf
725;13;6766.76;inf
740;14;6766.76;inf
755;15;6766.76;inf
768;16;6766.76;inf
783;17;6766.76;inf
797;18;6766.76;inf
820;19;6766.76;inf
842;20;6766.76;inf
856;21;6766.76;inf
873;22;6766.76;inf
887;23;6766.76;inf
927;24;6766.76;inf
967;25;6766.76;inf
982;26;6766.76;7287.04
997;27;6766.76;7287.04
1006;28;6766.76;7287.04
1022;29;6767.21;7287.04
1035;30;6767.52;7287.04
1049;31;6767.52;7287.04
1058;32;6767.52;7287.04
1069;33;6767.52;7287.04
1080;34;6767.52;7287.04
1090;35;6767.52;7287.04
1102;36;6767.52;7287.04
1116;37;6767.52;7287.04
1127;38;6767.52;7287.04
1140;39;6767.52;7287.04
1150;40;6767.52;7287.04
1168;41;6767.52;7287.04
1181;42;6767.52;7287.04
1194;43;6767.52;7287.04
1219;44;6767.52;7287.04
1234;45;6767.52;7287.04
1250;46;6767.52;7287.04
1261;47;6767.52;7287.04
1272;48;6767.52;7287.04
1283;49;6767.52;7287.04
1295;50;6767.52;7003.19
1306;51;6767.52;7003.19
1318;52;6767.52;7003.19
1326;53;6767.52;7003.19
1339;54;6767.93;7003.19
1348;55;6767.93;7003.19
1360;56;6767.93;7003.19
1386;57;6767.93;7003.19
1395;58;6767.93;7003.19
1405;59;6767.93;7003.19
1415;60;6767.93;7003.19
1426;61;6767.93;7003.19
1436;62;6767.93;7003.19
1446;63;6767.93;7003.19
1467;64;6767.93;7003.19
1478;65;6767.93;7003.19
1489;66;6767.93;7003.19
1500;67;6767.93;7003.19
1510;68;6767.93;7003.19
1522;69;6767.93;6963.93
1535;70;6767.93;6963.93
1547;71;6767.93;6963.93
1559;72;6767.93;6963.93
1570;73;6767.93;6963.93
1579;74;6767.93;6963.93
1588;75;6767.93;6963.93
1599;76;6768.44;6963.93
1610;77;6768.44;6963.93
1620;78;6768.44;6963.93
1630;79;6768.44;6963.93
1641;80;6768.44;6963.93
1651;81;6768.44;6963.93
1661;82;6768.44;6955.61
1673;83;6768.44;6955.61
1685;84;6768.44;6955.61
1697;85;6768.44;6955.61
1708;86;6768.44;6955.61
1720;87;6768.44;6955.61
1744;88;6768.44;6955.61
1757;89;6768.44;6955.61
1775;90;6768.44;6955.61
1787;91;6768.44;6955.61
1800;92;6768.44;6955.61
1811;93;6768.44;6955.61
1822;94;6768.44;6955.61
1833;95;6768.44;6955.61
1845;96;6768.44;6955.61
1853;97;6768.44;6955.61
1863;98;6768.72;6955.61
1873;99;6768.72;6955.61
1884;100;6768.72;6955.61
1894;101;6768.72;6955.61
1904;102;6768.72;6955.61
1914;103;6768.72;6955.61
1925;104;6768.72;6955.61
1935;105;6768.72;6955.61
1946;106;6768.72;6955.61
1956;107;6768.72;6955.61
1966;108;6768.72;6955.61
1975;109;6768.72;6955.61
1985;110;6768.72;6955.61
1997;111;6768.72;6955.61
2008;112;6768.72;6955.61
2019;113;6768.72;6955.61
2030;114;6768.72;6955.61
2040;115;6768.72;6955.61
2050;116;6768.72;6955.61
2061;117;6768.72;6955.61
2070;118;6768.72;6955.61
2081;119;6768.74;6955.61
2090;120;6768.74;6955.61
2101;121;6768.74;6955.61
2110;122;6768.74;6955.61
2120;123;6768.74;6955.61
2134;124;6768.74;6955.61
2148;125;6768.74;6955.61
2160;126;6768.74;6955.61
2170;127;6768.74;6955.61
2180;128;6768.74;6955.61
2191;129;6768.74;6955.61
2201;130;6768.74;6955.61
2211;131;6768.74;6955.61
2221;132;6768.74;6955.61
2248;133;6768.74;6955.61
2259;134;6768.74;6955.61
2269;135;6768.74;6955.61
2280;136;6768.74;6955.61
2291;137;6768.74;6955.61
2302;138;6768.74;6955.61
2314;139;6768.74;6955.61
2325;140;6768.74;6955.61
2338;141;6768.74;6955.61
2347;142;6768.74;6955.61
2358;143;6768.75;6955.61
2369;144;6768.76;6955.61
2379;145;6768.76;6955.61
2389;146;6768.76;6955.61
2399;147;6768.76;6955.61
2411;148;6768.76;6955.61
2421;149;6768.76;6955.61
2432;150;6768.76;6955.61
2443;151;6768.76;6955.61
2453;152;6768.76;6955.61
2463;153;6768.76;6955.61
2473;154;6768.76;6955.61
2484;155;6768.76;6955.61
2497;156;6768.76;6955.61
2510;157;6768.76;6955.61
2521;158;6768.76;6955.61
2533;159;6768.76;6955.61
2542;160;6768.76;6955.61
2554;161;6768.85;6955.61
2563;162;6768.85;6955.61
2573;163;6768.85;6955.61
2583;164;6768.85;6955.61
2593;165;6768.85;6955.61
2602;166;6768.85;6955.61
2615;167;6768.85;6955.61
2626;168;6768.85;6955.61
2637;169;6768.85;6955.61
2650;170;6768.85;6955.61
2662;171;6768.85;6955.61
2673;172;6768.85;6955.61
2684;173;6768.85;6955.61
2695;174;6768.85;6955.61
2706;175;6768.85;6955.61
2718;176;6768.85;6955.61
2728;177;6768.85;6955.61
2739;178;6768.86;6955.61
2749;179;6768.86;6955.61
2759;180;6768.86;6955.61
2784;181;6768.86;6955.61
2795;182;6768.86;6955.61
2804;183;6768.86;6955.61
2814;184;6768.86;6955.61
2825;185;6768.86;6955.61
2834;186;6768.86;6955.61
2845;187;6768.86;6955.61
2855;188;6768.86;6955.61
2866;189;6768.86;6955.61
2877;190;6768.86;6955.61
2889;191;6768.86;6955.61
2899;192;6768.86;6955.61
2910;193;6768.86;6955.61
2921;194;6768.86;6955.61
2931;195;6768.86;6955.61
2942;196;6768.86;6955.61
2955;197;6768.86;6955.61
2967;198;6768.86;6955.61
2976;199;6768.86;6955.61
2985;200;6769.00;6955.61
2995;201;6769.00;6955.61
3005;202;6769.00;6955.61
3015;203;6769.00;6955.61
3025;204;6769.00;6955.61
3036;205;6769.00;6955.61
3047;206;6769.00;6955.61
3057;207;6769.00;6955.61
3071;208;6769.00;6955.61
3083;209;6769.00;6955.61
3094;210;6769.00;6955.61
3105;211;6769.00;6955.61
3117;212;6769.00;6955.61
3128;213;6769.00;6955.61
3139;214;6769.00;6955.61
3150;215;6769.00;6955.61
3161;216;6769.00;6955.61
3172;217;6769.00;6955.61
3183;218;6769.00;6955.61
3194;219;6769.00;6955.61
3202;220;6769.00;6955.61
3211;221;6769.26;6955.61
3221;222;6769.26;6955.61
3231;223;6769.26;6955.61
3241;224;6769.26;6955.61
3250;225;6769.26;6955.61
3261;226;6769.26;6955.61
3272;227;6769.26;6955.61
3282;228;6769.26;6955.61
3292;229;6769.26;6955.61
3304;230;6769.26;6955.61
3316;231;6769.26;6955.61
3328;232;6769.26;6955.61
