time;iter;L;U
26;0;0.00;inf
75;1;0.00;inf
123;2;0.00;inf
173;3;0.00;1037.00
176;4;0.00;699.00
178;5;0.00;699.00
181;6;0.00;699.00
183;7;0.00;699.00
185;8;0.00;699.00
187;9;-0.00;699.00
189;10;-0.00;699.00
191;11;-0.00;699.00
193;12;-0.00;341.00
195;13;-0.00;119.00
197;14;-0.00;119.00
199;15;-0.00;119.00
201;16;-0.00;119.00
203;17;-0.00;119.00
205;18;-0.00;119.00
207;19;-0.00;119.00
210;20;-0.00;77.00
212;21;-0.00;77.00
214;22;-0.00;77.00
216;23;-0.00;77.00
219;24;0.00;77.00
221;25;0.00;77.00
223;26;0.00;77.00
225;27;0.00;77.00
227;28;0.00;77.00
229;29;0.00;77.00
231;30;0.00;77.00
233;31;0.00;77.00
235;32;0.00;77.00
237;33;0.00;77.00
238;34;0.00;77.00
240;35;0.00;77.00
242;36;0.00;77.00
244;37;0.00;77.00
247;38;0.00;77.00
249;39;0.00;77.00
251;40;0.00;77.00
253;41;0.00;77.00
255;42;0.00;77.00
257;43;0.00;77.00
259;44;0.00;77.00
261;45;0.00;77.00
263;46;-0.00;77.00
265;47;0.00;77.00
267;48;0.00;77.00
269;49;0.00;77.00
271;50;0.00;77.00
273;51;0.00;77.00
275;52;0.00;77.00
276;53;0.00;77.00
278;54;-0.00;77.00
280;55;-0.00;77.00
282;56;-0.00;77.00
284;57;-0.00;77.00
286;58;-0.00;77.00
288;59;-0.00;77.00
289;60;-0.00;77.00
291;61;-0.00;77.00
293;62;-0.00;77.00
295;63;-0.00;77.00
297;64;-0.00;77.00
300;65;-0.00;77.00
302;66;-0.00;77.00
304;67;-0.00;77.00
306;68;-0.00;77.00
307;69;-0.00;77.00
310;70;-0.00;77.00
312;71;-0.00;77.00
314;72;-0.00;77.00
316;73;-0.00;77.00
318;74;-0.00;77.00
321;75;0.00;77.00
323;76;-0.00;77.00
325;77;0.00;77.00
327;78;0.00;77.00
330;79;0.00;77.00
332;80;0.00;77.00
334;81;0.00;77.00
336;82;0.00;77.00
338;83;0.00;77.00
340;84;0.00;77.00
342;85;0.00;77.00
344;86;0.00;77.00
346;87;0.00;77.00
348;88;0.00;77.00
350;89;0.00;77.00
352;90;0.00;77.00
354;91;0.00;77.00
356;92;0.00;77.00
359;93;0.00;77.00
361;94;0.00;77.00
363;95;0.00;77.00
365;96;-0.00;77.00
367;97;-0.00;77.00
369;98;-0.00;77.00
371;99;-0.00;77.00
373;100;-0.00;77.00
375;101;-0.00;77.00
377;102;-0.00;77.00
379;103;-0.00;77.00
381;104;-0.00;77.00
383;105;-0.00;77.00
385;106;-0.00;77.00
387;107;-0.00;77.00
390;108;-0.00;77.00
392;109;-0.00;77.00
394;110;-0.00;77.00
396;111;-0.00;77.00
399;112;-0.00;77.00
401;113;-0.00;77.00
403;114;-0.00;77.00
405;115;-0.00;77.00
408;116;-0.00;77.00
409;117;-0.00;77.00
412;118;-0.00;77.00
414;119;-0.00;77.00
416;120;-0.00;77.00
419;121;-0.00;77.00
421;122;-0.00;77.00
423;123;-0.00;77.00
425;124;0.00;77.00
427;125;-0.00;77.00
429;126;-0.00;77.00
431;127;-0.00;77.00
433;128;-0.00;77.00
435;129;-0.00;77.00
437;130;-0.00;77.00
440;131;-0.00;77.00
442;132;-0.00;77.00
444;133;-0.00;77.00
446;134;-0.00;77.00
448;135;0.00;77.00
450;136;0.00;77.00
453;137;0.00;77.00
455;138;0.00;77.00
457;139;0.00;77.00
459;140;-0.00;77.00
461;141;-0.00;77.00
463;142;-0.00;77.00
465;143;-0.00;77.00
