time;iter;L;U
25;0;0.00;inf
52;1;-0.00;976.00
54;2;-0.00;976.00
57;3;-0.00;976.00
59;4;-0.00;976.00
62;5;-0.00;803.00
67;6;-0.00;622.00
73;7;-0.00;464.00
78;8;-0.00;373.00
84;9;-0.00;206.00
88;10;-0.00;206.00
94;11;-0.00;206.00
104;12;-0.00;206.00
107;13;-0.00;206.00
112;14;-0.00;206.00
118;15;-0.00;206.00
125;16;-0.00;202.00
129;17;-0.00;202.00
135;18;-0.00;127.00
142;19;-0.00;127.00
146;20;-0.00;127.00
151;21;-0.00;127.00
161;22;-0.00;127.00
164;23;-0.00;127.00
168;24;-0.00;127.00
174;25;-0.00;127.00
180;26;-0.00;127.00
188;27;-0.00;127.00
213;28;-0.00;127.00
225;29;-0.00;127.00
229;30;-0.00;127.00
233;31;-0.00;127.00
237;32;-0.00;88.00
242;33;-0.00;88.00
245;34;-0.00;88.00
264;35;-0.00;88.00
277;36;-0.00;88.00
292;37;-0.00;88.00
300;38;-0.00;88.00
317;39;-0.00;88.00
328;40;-0.00;88.00
340;41;-0.00;88.00
346;42;-0.00;78.00
357;43;-0.00;78.00
366;44;-0.00;78.00
370;45;-0.00;78.00
374;46;-0.00;78.00
381;47;-0.00;78.00
387;48;-0.00;78.00
391;49;-0.00;78.00
410;50;-0.00;78.00
424;51;-0.00;78.00
440;52;-0.00;78.00
444;53;-0.00;78.00
450;54;-0.00;78.00
464;55;-0.00;78.00
474;56;-0.00;78.00
479;57;-0.00;78.00
482;58;-0.00;78.00
485;59;-0.00;78.00
487;60;-0.00;78.00
491;61;-0.00;78.00
493;62;-0.00;78.00
497;63;-0.00;78.00
501;64;-0.00;78.00
504;65;-0.00;78.00
512;66;-0.00;78.00
515;67;-0.00;78.00
527;68;-0.00;78.00
542;69;-0.00;78.00
546;70;-0.00;78.00
551;71;-0.00;78.00
559;72;-0.00;78.00
565;73;-0.00;78.00
570;74;-0.00;78.00
574;75;-0.00;78.00
577;76;-0.00;78.00
581;77;-0.00;78.00
585;78;-0.00;78.00
591;79;-0.00;78.00
600;80;-0.00;78.00
605;81;-0.00;78.00
611;82;-0.00;78.00
625;83;-0.00;78.00
637;84;-0.00;78.00
644;85;-0.00;78.00
654;86;-0.00;78.00
664;87;-0.00;78.00
668;88;-0.00;78.00
675;89;-0.00;78.00
678;90;-0.00;78.00
680;91;-0.00;78.00
683;92;-0.00;72.00
686;93;-0.00;72.00
688;94;-0.00;72.00
693;95;-0.00;72.00
696;96;-0.00;72.00
698;97;-0.00;72.00
700;98;-0.00;72.00
703;99;-0.00;72.00
707;100;-0.00;72.00
709;101;-0.00;72.00
712;102;-0.00;72.00
714;103;-0.00;72.00
718;104;-0.00;72.00
720;105;-0.00;72.00
725;106;-0.00;72.00
730;107;-0.00;72.00
733;108;-0.00;72.00
737;109;-0.00;72.00
740;110;-0.00;72.00
744;111;-0.00;72.00
746;112;-0.00;72.00
749;113;-0.00;72.00
752;114;-0.00;72.00
755;115;-0.00;72.00
757;116;-0.00;72.00
761;117;-0.00;72.00
765;118;-0.00;72.00
768;119;-0.00;72.00
774;120;-0.00;72.00
776;121;-0.00;72.00
779;122;-0.00;72.00
782;123;-0.00;72.00
784;124;-0.00;72.00
788;125;-0.00;72.00
791;126;-0.00;72.00
794;127;-0.00;72.00
797;128;-0.00;72.00
800;129;-0.00;72.00
803;130;-0.00;72.00
807;131;-0.00;72.00
811;132;-0.00;72.00
814;133;-0.00;72.00
817;134;-0.00;72.00
820;135;-0.00;72.00
822;136;-0.00;72.00
824;137;-0.00;72.00
827;138;-0.00;72.00
831;139;-0.00;72.00
833;140;-0.00;72.00
837;141;-0.00;72.00
841;142;-0.00;72.00
845;143;-0.00;72.00
849;144;-0.00;72.00
854;145;-0.00;72.00
858;146;-0.00;72.00
861;147;-0.00;72.00
863;148;-0.00;72.00
865;149;-0.00;72.00
868;150;-0.00;72.00
870;151;-0.00;72.00
876;152;-0.00;72.00
878;153;-0.00;72.00
881;154;-0.00;72.00
883;155;-0.00;72.00
886;156;-0.00;72.00
890;157;-0.00;72.00
893;158;-0.00;72.00
897;159;-0.00;72.00
901;160;-0.00;72.00
903;161;-0.00;72.00
906;162;-0.00;72.00
912;163;-0.00;72.00
917;164;-0.00;72.00
920;165;-0.00;72.00
923;166;-0.00;72.00
926;167;-0.00;72.00
928;168;-0.00;72.00
930;169;-0.00;72.00
933;170;-0.00;72.00
935;171;-0.00;72.00
939;172;-0.00;72.00
943;173;-0.00;72.00
946;174;-0.00;72.00
949;175;-0.00;72.00
953;176;-0.00;72.00
957;177;-0.00;72.00
960;178;-0.00;72.00
962;179;-0.00;72.00
965;180;-0.00;72.00
968;181;-0.00;72.00
970;182;-0.00;72.00
974;183;-0.00;72.00
978;184;-0.00;72.00
991;185;-0.00;72.00
1005;186;-0.00;72.00
1015;187;-0.00;72.00
1024;188;-0.00;72.00
1026;189;-0.00;72.00
1029;190;-0.00;72.00
1032;191;-0.00;72.00
1035;192;-0.00;72.00
1037;193;-0.00;72.00
1041;194;-0.00;72.00
1043;195;-0.00;72.00
1045;196;-0.00;72.00
1055;197;-0.00;72.00
1061;198;-0.00;72.00
1064;199;-0.00;72.00
1067;200;-0.00;72.00
1071;201;-0.00;72.00
1074;202;-0.00;72.00
1077;203;-0.00;72.00
1079;204;-0.00;72.00
1081;205;-0.00;72.00
1083;206;-0.00;72.00
1088;207;-0.00;72.00
1092;208;-0.00;72.00
1095;209;-0.00;72.00
1099;210;-0.00;72.00
1102;211;-0.00;72.00
1105;212;-0.00;72.00
1108;213;-0.00;72.00
1112;214;-0.00;72.00
1119;215;-0.00;72.00
1122;216;-0.00;72.00
1126;217;-0.00;72.00
1130;218;-0.00;72.00
1133;219;-0.00;72.00
1136;220;-0.00;72.00
1138;221;-0.00;72.00
1141;222;-0.00;72.00
1143;223;-0.00;72.00
1145;224;-0.00;72.00
1147;225;-0.00;72.00
1150;226;-0.00;72.00
1152;227;-0.00;72.00
1155;228;-0.00;72.00
1159;229;-0.00;72.00
1167;230;-0.00;72.00
1171;231;-0.00;72.00
1175;232;-0.00;72.00
1179;233;-0.00;72.00
1181;234;-0.00;72.00
1184;235;-0.00;72.00
1187;236;-0.00;72.00
1190;237;-0.00;72.00
1196;238;-0.00;72.00
1200;239;-0.00;72.00
1203;240;-0.00;69.00
1206;241;-0.00;69.00
1209;242;-0.00;69.00
1211;243;-0.00;69.00
1214;244;-0.00;37.00
1215;245;-0.00;37.00
1217;246;-0.00;37.00
1220;247;-0.00;37.00
1223;248;-0.00;37.00
1225;249;-0.00;37.00
1228;250;-0.00;37.00
1230;251;-0.00;37.00
1232;252;-0.00;37.00
1235;253;-0.00;37.00
1237;254;-0.00;37.00
1240;255;-0.00;37.00
1242;256;-0.00;37.00
1244;257;-0.00;37.00
1246;258;-0.00;37.00
1248;259;-0.00;37.00
1250;260;-0.00;37.00
1252;261;-0.00;37.00
1254;262;-0.00;37.00
1257;263;-0.00;37.00
1260;264;-0.00;37.00
1262;265;-0.00;37.00
1264;266;-0.00;37.00
1267;267;-0.00;37.00
1269;268;-0.00;37.00
1271;269;-0.00;37.00
1274;270;-0.00;37.00
1276;271;-0.00;37.00
1279;272;-0.00;37.00
1281;273;-0.00;37.00
1283;274;-0.00;37.00
1286;275;-0.00;37.00
1288;276;-0.00;37.00
1290;277;-0.00;37.00
1293;278;-0.00;37.00
1295;279;-0.00;37.00
1298;280;-0.00;37.00
1300;281;-0.00;37.00
1303;282;-0.00;37.00
1305;283;-0.00;37.00
1308;284;-0.00;37.00
1310;285;-0.00;37.00
1312;286;-0.00;37.00
1315;287;-0.00;37.00
1317;288;-0.00;37.00
1319;289;-0.00;37.00
1322;290;-0.00;37.00
1324;291;-0.00;37.00
1327;292;-0.00;37.00
1330;293;-0.00;37.00
1332;294;-0.00;37.00
1334;295;-0.00;37.00
1337;296;-0.00;37.00
1339;297;-0.00;37.00
1341;298;-0.00;37.00
1344;299;-0.00;37.00
1346;300;-0.00;37.00
1348;301;-0.00;37.00
1351;302;-0.00;37.00
1353;303;-0.00;37.00
1355;304;-0.00;37.00
1357;305;-0.00;37.00
1359;306;-0.00;37.00
1361;307;-0.00;37.00
