time;iter;L;U
26;0;0.00;inf
77;1;0.00;2231.00
125;2;0.00;812.00
174;3;0.00;780.00
176;4;0.00;780.00
178;5;0.00;780.00
180;6;0.00;780.00
182;7;0.00;780.00
183;8;-0.00;780.00
185;9;-0.00;780.00
187;10;-0.00;434.00
190;11;-0.00;318.00
192;12;-0.00;304.00
194;13;-0.00;304.00
196;14;-0.00;185.00
198;15;-0.00;185.00
200;16;-0.00;185.00
203;17;-0.00;83.00
205;18;-0.00;83.00
207;19;-0.00;83.00
210;20;-0.00;83.00
212;21;-0.00;83.00
213;22;-0.00;83.00
215;23;-0.00;83.00
218;24;-0.00;83.00
220;25;-0.00;83.00
222;26;-0.00;83.00
224;27;-0.00;83.00
226;28;-0.00;83.00
228;29;0.00;83.00
233;30;-0.00;83.00
237;31;-0.00;83.00
239;32;-0.00;83.00
241;33;-0.00;83.00
243;34;-0.00;83.00
245;35;-0.00;83.00
247;36;-0.00;83.00
249;37;-0.00;83.00
251;38;-0.00;83.00
253;39;-0.00;83.00
255;40;-0.00;83.00
258;41;-0.00;83.00
261;42;-0.00;83.00
263;43;-0.00;83.00
265;44;-0.00;83.00
267;45;-0.00;83.00
269;46;-0.00;83.00
272;47;-0.00;83.00
274;48;-0.00;83.00
276;49;-0.00;83.00
278;50;-0.00;83.00
280;51;-0.00;83.00
283;52;-0.00;83.00
285;53;-0.00;83.00
287;54;-0.00;83.00
289;55;-0.00;83.00
291;56;-0.00;83.00
294;57;-0.00;83.00
296;58;-0.00;83.00
298;59;-0.00;83.00
300;60;-0.00;83.00
302;61;-0.00;83.00
304;62;-0.00;83.00
306;63;-0.00;83.00
308;64;-0.00;83.00
310;65;-0.00;83.00
313;66;-0.00;83.00
315;67;-0.00;83.00
317;68;-0.00;83.00
319;69;-0.00;83.00
321;70;-0.00;83.00
324;71;-0.00;83.00
325;72;-0.00;83.00
327;73;-0.00;83.00
330;74;-0.00;83.00
332;75;-0.00;83.00
334;76;-0.00;83.00
336;77;-0.00;83.00
338;78;-0.00;83.00
341;79;-0.00;83.00
344;80;-0.00;83.00
346;81;-0.00;83.00
348;82;-0.00;83.00
350;83;-0.00;83.00
352;84;-0.00;83.00
355;85;-0.00;55.00
358;86;-0.00;55.00
360;87;-0.00;55.00
362;88;-0.00;55.00
365;89;-0.00;55.00
367;90;-0.00;55.00
369;91;-0.00;55.00
372;92;-0.00;55.00
375;93;-0.00;55.00
377;94;-0.00;55.00
379;95;-0.00;55.00
381;96;-0.00;55.00
383;97;-0.00;55.00
385;98;-0.00;55.00
388;99;-0.00;55.00
390;100;-0.00;55.00
392;101;-0.00;55.00
394;102;-0.00;55.00
396;103;-0.00;55.00
398;104;-0.00;55.00
400;105;-0.00;55.00
402;106;-0.00;55.00
404;107;-0.00;55.00
406;108;-0.00;55.00
409;109;-0.00;55.00
410;110;-0.00;55.00
412;111;-0.00;55.00
414;112;-0.00;55.00
416;113;-0.00;55.00
418;114;-0.00;55.00
420;115;-0.00;55.00
422;116;-0.00;55.00
424;117;-0.00;55.00
426;118;-0.00;55.00
429;119;-0.00;55.00
430;120;-0.00;55.00
432;121;-0.00;55.00
435;122;-0.00;55.00
437;123;-0.00;55.00
439;124;-0.00;55.00
441;125;-0.00;55.00
443;126;-0.00;55.00
445;127;-0.00;55.00
447;128;-0.00;55.00
449;129;-0.00;55.00
451;130;-0.00;55.00
453;131;-0.00;55.00
456;132;-0.00;55.00
458;133;-0.00;55.00
460;134;-0.00;55.00
462;135;-0.00;55.00
464;136;-0.00;55.00
466;137;-0.00;55.00
468;138;-0.00;55.00
471;139;-0.00;55.00
473;140;-0.00;55.00
475;141;-0.00;55.00
477;142;-0.00;55.00
479;143;-0.00;55.00
481;144;-0.00;55.00
484;145;-0.00;55.00
486;146;-0.00;55.00
489;147;-0.00;55.00
491;148;-0.00;55.00
493;149;-0.00;55.00
495;150;-0.00;55.00
497;151;-0.00;55.00
499;152;-0.00;55.00
501;153;-0.00;55.00
504;154;-0.00;55.00
506;155;-0.00;55.00
509;156;-0.00;55.00
511;157;-0.00;55.00
513;158;-0.00;55.00
515;159;-0.00;55.00
517;160;-0.00;55.00
518;161;-0.00;55.00
521;162;-0.00;55.00
523;163;-0.00;55.00
525;164;-0.00;55.00
528;165;-0.00;55.00
530;166;-0.00;55.00
531;167;-0.00;55.00
533;168;-0.00;55.00
536;169;-0.00;51.00
538;170;-0.00;51.00
540;171;-0.00;51.00
542;172;-0.00;51.00
545;173;-0.00;51.00
547;174;-0.00;51.00
549;175;-0.00;51.00
551;176;-0.00;51.00
553;177;-0.00;51.00
557;178;-0.00;51.00
560;179;-0.00;51.00
562;180;-0.00;51.00
564;181;-0.00;51.00
565;182;-0.00;51.00
567;183;-0.00;51.00
569;184;-0.00;51.00
571;185;-0.00;51.00
