time;iter;L;U
24;0;0.00;inf
78;1;-0.00;1562.00
126;2;-0.00;1562.00
171;3;-0.00;1562.00
214;4;-0.00;1562.00
256;5;-0.00;1562.00
298;6;-0.00;1562.00
337;7;-0.00;1562.00
376;8;-0.00;1562.00
414;9;-0.00;1562.00
451;10;-0.00;1562.00
488;11;-0.00;1562.00
525;12;-0.00;1562.00
558;13;-0.00;1562.00
592;14;-0.00;1562.00
614;15;-0.00;1562.00
645;16;-0.00;295.00
678;17;-0.00;130.00
710;18;-0.00;130.00
731;19;-0.00;130.00
759;20;-0.00;130.00
777;21;-0.00;130.00
809;22;-0.00;130.00
828;23;-0.00;130.00
857;24;-0.00;130.00
880;25;-0.00;130.00
917;26;-0.00;130.00
952;27;-0.00;130.00
983;28;-0.00;130.00
1016;29;-0.00;130.00
1047;30;-0.00;130.00
1067;31;-0.00;55.00
1099;32;-0.00;55.00
1145;33;-0.00;55.00
1171;34;-0.00;55.00
1208;35;-0.00;55.00
1250;36;-0.00;55.00
1290;37;-0.00;55.00
1330;38;-0.00;55.00
1367;39;-0.00;55.00
1406;40;-0.00;55.00
1430;41;-0.00;55.00
1453;42;-0.00;55.00
1474;43;-0.00;55.00
1496;44;-0.00;55.00
1518;45;-0.00;55.00
1556;46;-0.00;55.00
1592;47;-0.00;55.00
1631;48;-0.00;55.00
1666;49;-0.00;55.00
1703;50;-0.00;55.00
1737;51;-0.00;55.00
1770;52;-0.00;55.00
1801;53;-0.00;55.00
1831;54;-0.00;55.00
1862;55;-0.00;55.00
1892;56;-0.00;55.00
1925;57;-0.00;55.00
1954;58;-0.00;55.00
1983;59;-0.00;55.00
2020;60;-0.00;55.00
2056;61;-0.00;55.00
2092;62;-0.00;55.00
2128;63;-0.00;55.00
2164;64;-0.00;55.00
2196;65;-0.00;55.00
2219;66;-0.00;55.00
2243;67;-0.00;55.00
2263;68;-0.00;55.00
2299;69;-0.00;55.00
2335;70;-0.00;55.00
2369;71;-0.00;55.00
2401;72;-0.00;55.00
2422;73;-0.00;55.00
2454;74;-0.00;55.00
2486;75;-0.00;55.00
2519;76;-0.00;55.00
2550;77;-0.00;55.00
2580;78;-0.00;55.00
2606;79;-0.00;55.00
2626;80;-0.00;55.00
2657;81;-0.00;55.00
2687;82;-0.00;55.00
2705;83;-0.00;55.00
2731;84;-0.00;55.00
2757;85;-0.00;55.00
2783;86;-0.00;55.00
2817;87;-0.00;55.00
2851;88;-0.00;55.00
2872;89;-0.00;55.00
2917;90;-0.00;55.00
2961;91;-0.00;55.00
2979;92;-0.00;55.00
3021;93;-0.00;55.00
3061;94;-0.00;55.00
3100;95;-0.00;55.00
3137;96;-0.00;55.00
3174;97;-0.00;55.00
3209;98;-0.00;55.00
3231;99;-0.00;55.00
3266;100;-0.00;55.00
3302;101;-0.00;55.00
3338;102;-0.00;55.00
3375;103;-0.00;55.00
3407;104;-0.00;55.00
3453;105;-0.00;55.00
3497;106;-0.00;55.00
3540;107;-0.00;55.00
3582;108;-0.00;55.00
3623;109;-0.00;55.00
3664;110;-0.00;55.00
3704;111;-0.00;55.00
3742;112;-0.00;55.00
3779;113;0.00;55.00
3801;114;0.00;55.00
3846;115;-0.00;55.00
3890;116;-0.00;55.00
3932;117;-0.00;55.00
3972;118;-0.00;55.00
4012;119;-0.00;55.00
4049;120;-0.00;55.00
4085;121;-0.00;55.00
4119;122;-0.00;55.00
4142;123;-0.00;55.00
4176;124;-0.00;55.00
4209;125;-0.00;55.00
4242;126;-0.00;55.00
4272;127;-0.00;55.00
4301;128;-0.00;55.00
4320;129;-0.00;55.00
4347;130;-0.00;55.00
4377;131;-0.00;55.00
4407;132;-0.00;55.00
4424;133;-0.00;55.00
4451;134;-0.00;55.00
4487;135;-0.00;55.00
4522;136;-0.00;55.00
4557;137;-0.00;55.00
4590;138;-0.00;55.00
4624;139;-0.00;55.00
4645;140;-0.00;29.00
4676;141;-0.00;29.00
4706;142;-0.00;29.00
4722;143;-0.00;29.00
4751;144;-0.00;29.00
4780;145;-0.00;29.00
4799;146;-0.00;29.00
4828;147;-0.00;29.00
4847;148;-0.00;29.00
4882;149;-0.00;29.00
4920;150;-0.00;29.00
4948;151;-0.00;29.00
4984;152;-0.00;29.00
5006;153;-0.00;29.00
5043;154;-0.00;29.00
5067;155;-0.00;29.00
5088;156;-0.00;29.00
5121;157;-0.00;29.00
