time;iter;L;U
735;0;5480.61;inf
2151;1;5541.86;inf
3721;2;5621.01;inf
5189;3;5655.21;inf
6700;4;5681.45;inf
8237;5;5715.64;inf
9780;6;5725.36;inf
11134;7;5743.71;inf
12622;8;5761.87;inf
14080;9;5812.68;inf
15476;10;5818.76;inf
16501;11;5822.31;inf
17238;12;5840.12;inf
17890;13;5872.37;inf
18477;14;5878.94;inf
19026;15;5879.07;inf
19552;16;5879.28;inf
20141;17;5891.78;inf
20730;18;5897.75;inf
21331;19;5906.27;inf
21829;20;5909.96;inf
22343;21;5922.51;inf
22800;22;5934.89;inf
23086;23;5940.46;inf
23279;24;5942.55;inf
23562;25;5943.08;inf
23747;26;5944.73;inf
23935;27;5947.21;inf
24094;28;5957.04;inf
24271;29;5957.32;inf
24486;30;5972.04;inf
24681;31;5973.29;inf
24800;32;5981.12;inf
24951;33;5984.15;inf
25208;34;5986.39;inf
25410;35;5987.24;inf
25591;36;5987.43;inf
25752;37;5990.06;inf
25952;38;5990.13;inf
26143;39;5990.58;inf
26296;40;5991.38;inf
26377;41;5992.75;inf
26551;42;5994.33;inf
26666;43;5996.34;inf
26765;44;5997.71;inf
26955;45;5998.36;inf
27097;46;6000.66;inf
27259;47;6000.99;inf
27348;48;6005.98;inf
27509;49;6006.20;inf
27558;50;6008.56;inf
27606;51;6009.95;inf
27655;52;6013.39;inf
27808;53;6015.30;inf
27855;54;6020.15;inf
27952;55;6020.35;inf
28105;56;6024.44;inf
28151;57;6026.15;inf
28194;58;6029.96;inf
28343;59;6033.07;inf
28493;60;6036.05;inf
28612;61;6037.05;inf
28741;62;6038.82;inf
28790;63;6038.88;inf
28949;64;6039.03;inf
29086;65;6043.43;inf
29134;66;6044.28;inf
29294;67;6046.53;inf
29413;68;6052.49;inf
29501;69;6053.34;inf
29585;70;6054.88;inf
29737;71;6057.02;inf
29821;72;6057.86;inf
29867;73;6058.20;inf
29913;74;6060.33;inf
30006;75;6062.73;inf
30084;76;6063.01;inf
30134;77;6063.12;inf
30246;78;6065.54;inf
30400;79;6067.07;inf
30528;80;6067.08;inf
30680;81;6067.82;inf
30727;82;6068.21;inf
30774;83;6068.53;inf
30822;84;6068.78;inf
30902;85;6069.03;inf
30953;86;6069.47;inf
31083;87;6070.06;inf
31190;88;6071.77;inf
31242;89;6074.96;inf
31287;90;6074.98;inf
31332;91;6076.95;inf
31382;92;6079.06;inf
31493;93;6079.44;inf
31620;94;6079.72;inf
31704;95;6081.21;inf
31750;96;6081.52;inf
31826;97;6083.27;inf
31877;98;6083.70;inf
31925;99;6084.11;inf
31971;100;6086.06;inf
32021;101;6086.10;inf
32068;102;6086.40;inf
32115;103;6086.78;inf
32164;104;6087.68;inf
32280;105;6088.03;inf
32403;106;6089.33;inf
32452;107;6090.12;inf
32498;108;6091.65;inf
32580;109;6092.02;inf
32630;110;6094.76;inf
32678;111;6095.61;inf
32721;112;6098.67;inf
32768;113;6098.75;inf
32815;114;6100.41;inf
32897;115;6101.01;inf
32941;116;6101.38;inf
32986;117;6102.16;inf
33036;118;6102.71;inf
33119;119;6102.86;inf
33200;120;6103.15;inf
33317;121;6103.77;inf
33393;122;6104.91;inf
33477;123;6105.77;inf
33522;124;6106.01;inf
33569;125;6106.77;inf
33616;126;6106.83;inf
33702;127;6108.50;inf
33784;128;6108.80;inf
33901;129;6109.16;inf
34007;130;6109.43;inf
34055;131;6109.96;inf
34103;132;6110.65;inf
34186;133;6114.04;inf
34292;134;6114.09;inf
34337;135;6114.11;inf
34384;136;6114.72;inf
34433;137;6115.41;inf
34481;138;6115.84;inf
34526;139;6118.31;inf
34605;140;6118.64;inf
34653;141;6118.64;inf
34701;142;6120.53;inf
34783;143;6121.49;inf
34831;144;6122.91;inf
34887;145;6124.53;inf
34933;146;6125.92;inf
35052;147;6126.39;inf
35101;148;6126.41;inf
35182;149;6127.21;inf
35230;150;6127.43;inf
35283;151;6128.37;inf
35329;152;6128.50;inf
35409;153;6129.40;inf
35458;154;6129.85;inf
35508;155;6130.31;inf
35557;156;6130.99;inf
35633;157;6131.36;inf
35719;158;6131.95;inf
35769;159;6133.50;inf
35890;160;6133.89;inf
35937;161;6135.67;inf
36018;162;6136.04;inf
36065;163;6136.92;inf
36116;164;6137.16;inf
36161;165;6137.64;inf
36207;166;6138.25;inf
36256;167;6139.28;inf
36309;168;6139.53;inf
36357;169;6140.52;inf
36408;170;6140.55;inf
36456;171;6140.70;inf
36503;172;6141.00;inf
36551;173;6141.66;inf
36636;174;6143.28;inf
36687;175;6143.52;inf
36735;176;6143.74;inf
36783;177;6143.78;inf
36831;178;6144.14;inf
36919;179;6145.45;inf
36968;180;6146.17;inf
37017;181;6149.11;inf
37064;182;6149.67;inf
37113;183;6149.82;inf
37163;184;6150.34;inf
37207;185;6151.40;inf
37252;186;6152.23;inf
37298;187;6152.86;inf
37345;188;6153.33;inf
37427;189;6153.35;inf
37474;190;6153.52;inf
37559;191;6153.99;inf
37606;192;6154.35;inf
37653;193;6157.62;inf
37736;194;6158.87;inf
37817;195;6159.11;inf
37865;196;6159.19;inf
37912;197;6159.20;inf
37959;198;6159.39;inf
38008;199;6159.69;inf
38057;200;6160.38;inf
38105;201;6160.94;inf
38159;202;6161.21;inf
38204;203;6161.53;inf
38252;204;6162.16;inf
38300;205;6162.23;inf
38384;206;6163.34;inf
38433;207;6164.11;inf
38481;208;6164.23;inf
