time;iter;L;U
978;0;5480.61;inf
3044;1;5541.86;inf
5172;2;5621.01;inf
7191;3;5655.21;inf
9281;4;5681.45;inf
11611;5;5681.45;inf
13890;6;5681.45;inf
16333;7;5681.45;inf
18609;8;5681.45;inf
21351;9;5681.45;inf
23986;10;5681.45;inf
26454;11;5681.45;inf
28372;12;5681.45;inf
30324;13;5681.45;inf
32372;14;5681.45;inf
34364;15;5681.45;inf
36322;16;5681.45;inf
38396;17;5681.45;inf
40213;18;5681.45;inf
42078;19;5681.45;inf
43917;20;5681.45;inf
45719;21;5681.45;inf
47342;22;5681.45;inf
49062;23;5681.45;inf
50716;24;5681.45;inf
52457;25;5681.45;inf
53816;26;5681.45;inf
55046;27;5681.45;inf
56268;28;5681.45;inf
57649;29;5681.45;inf
58862;30;5681.45;9770.00
60073;31;5681.45;9770.00
61309;32;5681.45;9770.00
62465;33;5681.45;9770.00
63535;34;5681.45;9770.00
64357;35;5681.45;9770.00
65081;36;5681.45;9770.00
65543;37;5681.45;9770.00
65572;38;5681.45;9770.00
67624;39;5715.64;9770.00
69749;40;5725.36;9770.00
72096;41;5725.36;9770.00
74500;42;5725.36;9770.00
76889;43;5725.36;9770.00
79273;44;5725.36;9770.00
81821;45;5725.36;9770.00
84000;46;5725.36;9770.00
86337;47;5725.36;9770.00
88378;48;5725.36;9770.00
90372;49;5725.36;9770.00
92293;50;5725.36;9770.00
94269;51;5725.36;9770.00
96146;52;5725.36;9770.00
97799;53;5725.36;9770.00
99349;54;5725.36;9770.00
100763;55;5725.36;9770.00
102099;56;5725.36;9770.00
103225;57;5725.36;9770.00
104560;58;5725.36;9770.00
105730;59;5725.36;9770.00
105761;60;5725.36;9770.00
107660;61;5761.87;9770.00
109742;62;5761.87;9770.00
111787;63;5761.87;9770.00
113850;64;5761.87;9770.00
115854;65;5761.87;9770.00
117803;66;5761.87;9770.00
119733;67;5761.87;9770.00
121319;68;5761.87;9770.00
122796;69;5761.87;9770.00
124263;70;5761.87;9770.00
125891;71;5761.87;9770.00
127633;72;5761.87;9770.00
129322;73;5761.87;9770.00
131138;74;5761.87;9770.00
132786;75;5761.87;9770.00
134387;76;5761.87;9770.00
136013;77;5761.87;9770.00
137630;78;5761.87;9770.00
139079;79;5761.87;9770.00
140557;80;5761.87;9770.00
141957;81;5761.87;9770.00
143297;82;5761.87;9770.00
144508;83;5761.87;9770.00
145900;84;5761.87;9770.00
147171;85;5761.87;9770.00
148138;86;5761.87;9770.00
149021;87;5761.87;9770.00
149718;88;5761.87;9770.00
150333;89;5761.87;9770.00
150363;90;5761.87;9770.00
152298;91;5812.68;9770.00
154227;92;5812.68;9770.00
156205;93;5812.68;9770.00
158200;94;5812.68;9770.00
160071;95;5812.68;9770.00
161908;96;5812.68;9770.00
163464;97;5812.68;9770.00
164940;98;5812.68;9770.00
166398;99;5812.68;9770.00
168029;100;5812.68;9770.00
169819;101;5812.68;9770.00
171576;102;5812.68;9770.00
173210;103;5812.68;9770.00
174884;104;5812.68;9770.00
176462;105;5812.68;9770.00
178017;106;5812.68;9770.00
179454;107;5812.68;9770.00
180657;108;5812.68;9770.00
181788;109;5812.68;9770.00
182733;110;5812.68;9770.00
