time;iter;L;U
814;0;5480.61;inf
2425;1;5541.86;inf
4125;2;5621.01;inf
5691;3;5655.21;inf
6412;4;5681.45;inf
7128;5;5681.45;inf
7752;6;5681.45;inf
8294;7;5681.45;inf
8541;8;5681.45;inf
8798;9;5681.45;inf
9120;10;5681.45;inf
9576;11;5681.45;inf
9930;12;5681.45;inf
10209;13;5681.45;inf
10378;14;5681.45;inf
10473;15;5681.45;inf
10525;16;5681.45;inf
10620;17;5681.45;inf
10673;18;5681.45;inf
10726;19;5681.45;inf
10898;20;5681.45;inf
11063;21;5681.45;inf
11162;22;5681.45;inf
11218;23;5681.45;inf
11272;24;5681.45;inf
11330;25;5681.45;inf
11424;26;5681.45;inf
11518;27;5681.45;inf
11617;28;5681.45;inf
11712;29;5681.45;inf
11766;30;5681.45;inf
11931;31;5681.45;inf
12167;32;5681.45;inf
12426;33;5681.45;inf
12556;34;5681.45;inf
12613;35;5681.45;inf
12672;36;5681.45;inf
12728;37;5681.45;inf
12826;38;5681.45;inf
12884;39;5681.45;inf
12940;40;5681.45;inf
12994;41;5681.45;inf
13053;42;5681.45;inf
13113;43;5681.45;inf
13157;44;5681.45;inf
13244;45;5715.64;inf
13339;46;5725.36;inf
13393;47;5725.36;inf
13447;48;5725.36;inf
13505;49;5725.36;inf
13562;50;5725.36;inf
13616;51;5725.36;inf
13674;52;5725.36;inf
13729;53;5725.36;inf
13784;54;5725.36;inf
13839;55;5725.36;inf
13897;56;5725.36;inf
13954;57;5725.36;inf
14012;58;5725.36;inf
14071;59;5725.36;inf
14130;60;5725.36;inf
14186;61;5725.36;inf
14241;62;5725.36;inf
14411;63;5725.36;inf
14601;64;5725.36;inf
14771;65;5725.36;inf
14830;66;5725.36;inf
14901;67;5725.36;inf
14965;68;5725.36;inf
15022;69;5725.36;inf
15078;70;5725.36;inf
15141;71;5725.36;inf
15201;72;5725.36;inf
15263;73;5725.36;inf
15327;74;5725.36;inf
15383;75;5725.36;inf
15444;76;5725.36;inf
15507;77;5725.36;inf
15566;78;5725.36;inf
15622;79;5725.36;inf
15678;80;5725.36;inf
15745;81;5725.36;inf
15807;82;5725.36;10980.00
15868;83;5725.36;10980.00
15914;84;5725.36;10980.00
16044;85;5761.87;10980.00
16091;86;5761.87;10980.00
16137;87;5761.87;10980.00
16187;88;5761.87;10980.00
16238;89;5761.87;10980.00
16287;90;5761.87;10980.00
16376;91;5761.87;10980.00
16429;92;5761.87;10980.00
16477;93;5761.87;10980.00
16528;94;5761.87;10980.00
16582;95;5761.87;10980.00
16633;96;5761.87;10980.00
16684;97;5761.87;10980.00
16732;98;5761.87;10980.00
16786;99;5761.87;10980.00
16841;100;5761.87;10980.00
16897;101;5761.87;10980.00
16953;102;5761.87;10980.00
17017;103;5761.87;10980.00
17076;104;5761.87;10980.00
17134;105;5761.87;10980.00
17194;106;5761.87;10980.00
17254;107;5761.87;10980.00
17312;108;5761.87;10980.00
17366;109;5761.87;10980.00
17430;110;5761.87;10980.00
17501;111;5761.87;10980.00
17555;112;5761.87;10980.00
17616;113;5761.87;10980.00
17672;114;5761.87;10980.00
17728;115;5761.87;10980.00
17831;116;5761.87;10980.00
17877;117;5761.87;10980.00
17923;118;5812.68;10980.00
17971;119;5812.68;10980.00
18025;120;5812.68;10980.00
18074;121;5812.68;10980.00
18123;122;5812.68;10980.00
18171;123;5812.68;10980.00
18224;124;5812.68;10980.00
18281;125;5812.68;10980.00
18336;126;5812.68;10980.00
18390;127;5812.68;10980.00
18443;128;5812.68;10980.00
18499;129;5812.68;10980.00
18552;130;5812.68;10980.00
18610;131;5812.68;10980.00
18668;132;5812.68;10980.00
18723;133;5812.68;10980.00
18779;134;5812.68;10980.00
18836;135;5812.68;10980.00
18891;136;5812.68;10980.00
18949;137;5812.68;10980.00
19003;138;5812.68;10980.00
19063;139;5812.68;10980.00
19121;140;5812.68;10980.00
19181;141;5812.68;10980.00
19237;142;5812.68;10980.00
19296;143;5812.68;10980.00
19350;144;5812.68;10980.00
19411;145;5812.68;10980.00
19473;146;5812.68;10980.00
19536;147;5812.68;10980.00
19595;148;5812.68;10980.00
19641;149;5812.68;10980.00
19689;150;5822.31;10980.00
19741;151;5822.31;10980.00
19787;152;5822.31;10980.00
19835;153;5822.31;10980.00
19885;154;5822.31;10980.00
19937;155;5822.31;10980.00
19989;156;5822.31;10980.00
20044;157;5822.31;10980.00
20099;158;5822.31;10980.00
20158;159;5822.31;10980.00
20216;160;5822.31;10980.00
20278;161;5822.31;10980.00
20337;162;5822.31;10980.00
20393;163;5822.31;10980.00
20451;164;5822.31;10980.00
20513;165;5822.31;10980.00
20569;166;5822.31;10980.00
20630;167;5822.31;10980.00
20689;168;5822.31;10980.00
20750;169;5822.31;10980.00
20811;170;5822.31;10980.00
20869;171;5822.31;10980.00
20928;172;5822.31;10980.00
20985;173;5822.31;10980.00
21044;174;5822.31;10980.00
21107;175;5822.31;10980.00
21166;176;5822.31;10980.00
21211;177;5822.31;10980.00
21259;178;5872.37;10980.00
21311;179;5872.37;10980.00
21359;180;5872.37;10980.00
21410;181;5872.37;10980.00
21460;182;5872.37;10980.00
21516;183;5872.37;10980.00
21568;184;5872.37;10980.00
21623;185;5872.37;10980.00
21683;186;5872.37;10980.00
21742;187;5872.37;10980.00
21798;188;5872.37;10980.00
21855;189;5872.37;10980.00
21920;190;5872.37;10980.00
21980;191;5872.37;10980.00
22040;192;5872.37;10980.00
22100;193;5872.37;10980.00
22159;194;5872.37;10980.00
22218;195;5872.37;10980.00
22279;196;5872.37;10980.00
22340;197;5872.37;10980.00
22399;198;5872.37;10980.00
22456;199;5872.37;10980.00
22518;200;5872.37;10980.00
22579;201;5872.37;10980.00
22640;202;5872.37;10980.00
22701;203;5872.37;10980.00
22746;204;5872.37;10980.00
22798;205;5878.94;10980.00
22850;206;5878.94;10980.00
22905;207;5878.94;10980.00
22960;208;5878.94;10980.00
23016;209;5878.94;10980.00
23071;210;5878.94;10980.00
23129;211;5878.94;10980.00
23186;212;5878.94;10980.00
23248;213;5878.94;10980.00
23307;214;5878.94;10980.00
23365;215;5878.94;10980.00
23422;216;5878.94;10980.00
23480;217;5878.94;10980.00
23542;218;5878.94;10980.00
23599;219;5878.94;10980.00
23660;220;5878.94;10980.00
23720;221;5878.94;10980.00
23782;222;5878.94;10980.00
23842;223;5878.94;10980.00
23905;224;5878.94;10980.00
23968;225;5878.94;10980.00
24027;226;5878.94;10980.00
24140;227;5878.94;10980.00
24208;228;5878.94;10980.00
24270;229;5878.94;10980.00
24336;230;5878.94;10980.00
24401;231;5878.94;10980.00
24464;232;5878.94;10980.00
24512;233;5878.94;10980.00
24560;234;5879.07;10980.00
24607;235;5879.07;10980.00
24693;236;5879.07;10980.00
24747;237;5879.07;10980.00
24802;238;5879.07;10980.00
24851;239;5879.07;10980.00
24901;240;5879.07;10980.00
24951;241;5879.07;10980.00
25007;242;5879.07;10980.00
25061;243;5879.07;10980.00
25116;244;5879.07;10980.00
25171;245;5879.07;10980.00
25224;246;5879.07;10980.00
25279;247;5879.07;10980.00
25335;248;5879.07;10980.00
25393;249;5879.07;10980.00
25445;250;5879.07;10980.00
25501;251;5879.07;10980.00
25555;252;5879.07;10980.00
25613;253;5879.07;10980.00
25670;254;5879.07;10980.00
25724;255;5879.07;10980.00
25779;256;5879.07;10980.00
25834;257;5879.07;10980.00
25889;258;5879.07;10980.00
25944;259;5879.07;10980.00
25992;260;5879.07;10980.00
26099;261;5899.49;10980.00
26144;262;5902.01;10980.00
26194;263;5906.27;10980.00
26240;264;5906.27;10980.00
26286;265;5906.27;10980.00
26334;266;5906.27;10980.00
26386;267;5906.27;10980.00
26437;268;5906.27;10980.00
26487;269;5906.27;10980.00
26537;270;5906.27;10980.00
26600;271;5906.27;10980.00
26656;272;5906.27;10980.00
26710;273;5906.27;10980.00
26764;274;5906.27;10980.00
26820;275;5906.27;10980.00
26875;276;5906.27;10980.00
26932;277;5906.27;10980.00
26989;278;5906.27;10980.00
27046;279;5906.27;10980.00
27106;280;5906.27;10980.00
27166;281;5906.27;10980.00
27234;282;5906.27;10980.00
27297;283;5906.27;10980.00
27345;284;5906.27;10980.00
27395;285;5943.08;10980.00
27445;286;5943.08;10980.00
27493;287;5943.08;10980.00
27541;288;5943.08;10980.00
27587;289;5943.08;10980.00
27638;290;5943.08;10980.00
27689;291;5943.08;10980.00
27740;292;5943.08;10980.00
27792;293;5943.08;10980.00
27849;294;5943.08;10980.00
27904;295;5943.08;10980.00
27959;296;5943.08;10980.00
28015;297;5943.08;10980.00
28075;298;5943.08;10980.00
28135;299;5943.08;10980.00
28195;300;5943.08;10980.00
28257;301;5943.08;10980.00
28320;302;5943.08;10980.00
28380;303;5943.08;10980.00
28451;304;5943.08;10980.00
28511;305;5943.08;10980.00
28572;306;5943.08;10980.00
28636;307;5943.08;10980.00
28685;308;5943.08;10980.00
28732;309;5944.73;10980.00
28785;310;5944.73;10980.00
28833;311;5944.73;10980.00
28885;312;5944.73;10980.00
28936;313;5944.73;10980.00
28989;314;5944.73;10980.00
29048;315;5944.73;10980.00
29108;316;5944.73;10980.00
29161;317;5944.73;10980.00
29215;318;5944.73;10980.00
29269;319;5944.73;10980.00
29324;320;5944.73;10980.00
29383;321;5944.73;10980.00
29439;322;5944.73;10980.00
29498;323;5944.73;10980.00
29554;324;5944.73;10980.00
29610;325;5944.73;10980.00
29669;326;5944.73;10980.00
29725;327;5944.73;10980.00
29784;328;5944.73;10980.00
29842;329;5944.73;10980.00
29902;330;5944.73;10980.00
29959;331;5944.73;10980.00
30004;332;5944.73;10980.00
30054;333;5982.55;10980.00
30108;334;5982.55;10980.00
