time;iter;L;U
21;0;5480.61;inf
65;1;5508.23;inf
109;2;5519.96;inf
151;3;5529.95;inf
193;4;5537.23;inf
235;5;5567.64;inf
275;6;5593.14;inf
320;7;5598.73;inf
369;8;5631.49;inf
414;9;5635.74;inf
458;10;5647.69;inf
503;11;5651.16;inf
547;12;5653.77;inf
590;13;5655.93;inf
637;14;5657.08;inf
678;15;5665.67;inf
720;16;5669.82;inf
764;17;5670.09;inf
805;18;5683.03;inf
845;19;5684.18;inf
887;20;5700.81;inf
934;21;5726.82;inf
978;22;5735.84;inf
1026;23;5736.31;inf
1073;24;5740.23;inf
1125;25;5740.40;inf
1176;26;5748.03;inf
1218;27;5752.37;inf
1262;28;5754.88;inf
1306;29;5754.92;inf
1350;30;5755.29;inf
1396;31;5759.36;inf
1439;32;5761.71;inf
1483;33;5774.03;inf
1528;34;5775.38;inf
1573;35;5775.95;inf
1619;36;5779.35;inf
1662;37;5785.87;inf
1705;38;5789.13;inf
1750;39;5791.85;inf
1797;40;5794.57;inf
1840;41;5798.22;inf
1887;42;5798.31;inf
1932;43;5802.63;inf
1976;44;5810.87;inf
2021;45;5813.02;inf
2064;46;5821.72;inf
2108;47;5829.12;inf
2149;48;5830.52;inf
2193;49;5831.18;inf
2239;50;5833.72;inf
2286;51;5834.46;inf
2334;52;5835.11;inf
2376;53;5842.24;inf
2421;54;5842.55;inf
2467;55;5847.22;inf
2514;56;5848.34;inf
2561;57;5848.35;inf
2606;58;5851.32;inf
2653;59;5851.33;inf
2699;60;5853.18;inf
2745;61;5855.19;inf
2794;62;5855.89;inf
2840;63;5855.89;inf
2885;64;5862.18;inf
2931;65;5865.26;inf
2974;66;5867.40;inf
3022;67;5868.46;inf
3070;68;5868.62;inf
3113;69;5869.13;inf
3161;70;5871.98;inf
3208;71;5873.34;inf
3253;72;5875.05;inf
3300;73;5875.69;inf
3345;74;5875.90;inf
3388;75;5881.78;inf
3436;76;5882.75;inf
3481;77;5883.79;inf
3527;78;5886.10;inf
3576;79;5886.63;inf
3625;80;5887.22;inf
3669;81;5893.18;inf
3713;82;5894.67;inf
3760;83;5895.71;inf
3807;84;5896.91;inf
3854;85;5898.09;inf
3899;86;5900.68;inf
3944;87;5905.15;inf
3988;88;5905.94;inf
4034;89;5905.96;inf
4083;90;5907.75;inf
4129;91;5907.75;inf
4173;92;5908.05;inf
4220;93;5909.03;inf
4265;94;5910.67;inf
4311;95;5910.67;inf
4358;96;5911.13;inf
4398;97;5912.03;inf
4441;98;5913.95;inf
4484;99;5914.89;inf
4530;100;5915.65;inf
4575;101;5917.08;inf
4620;102;5922.23;inf
4666;103;5923.53;inf
4713;104;5924.17;inf
4760;105;5924.23;inf
4808;106;5925.08;inf
4852;107;5926.54;inf
4901;108;5926.55;inf
4947;109;5928.19;inf
4993;110;5928.34;inf
5037;111;5931.02;inf
5085;112;5931.49;inf
5130;113;5931.59;inf
5176;114;5932.75;inf
5224;115;5934.84;inf
5272;116;5935.31;inf
5317;117;5935.75;inf
5361;118;5936.02;inf
5405;119;5936.12;inf
5453;120;5936.17;inf
5501;121;5938.59;inf
5549;122;5938.59;inf
5597;123;5938.67;inf
5644;124;5939.07;inf
5693;125;5939.66;inf
5738;126;5941.54;inf
5783;127;5942.14;inf
5830;128;5945.31;inf
5872;129;5946.14;inf
5921;130;5946.27;inf
5973;131;5948.03;inf
6023;132;5948.48;inf
6068;133;5949.76;inf
6118;134;5949.88;inf
6164;135;5950.07;inf
6209;136;5950.31;inf
6254;137;5951.59;inf
6300;138;5951.76;inf
6344;139;5953.08;inf
6391;140;5954.13;inf
6433;141;5955.46;inf
6479;142;5956.57;inf
6525;143;5956.75;inf
6571;144;5956.90;inf
6618;145;5958.13;inf
6662;146;5958.19;inf
6713;147;5958.21;inf
6762;148;5958.67;inf
6804;149;5959.11;inf
6848;150;5959.71;inf
6894;151;5961.12;inf
6943;152;5961.75;inf
6989;153;5963.57;inf
7040;154;5963.67;inf
7083;155;5965.09;inf
7134;156;5965.11;inf
7180;157;5965.68;inf
7227;158;5965.89;inf
7269;159;5968.04;inf
7315;160;5968.45;inf
7361;161;5970.70;inf
7410;162;5970.74;inf
7457;163;5972.16;inf
7501;164;5972.91;inf
7551;165;5976.00;inf
7597;166;5976.11;inf
7645;167;5976.54;inf
7691;168;5978.78;inf
7737;169;5979.51;inf
7783;170;5981.27;inf
7830;171;5981.33;inf
7872;172;5981.49;inf
7920;173;5981.91;inf
7972;174;5983.01;inf
8017;175;5983.20;inf
8063;176;5986.33;inf
8112;177;5986.33;inf
8164;178;5988.73;inf
8207;179;5990.24;inf
8257;180;5990.68;inf
8305;181;5990.89;inf
8354;182;5991.83;inf
8400;183;5992.81;inf
8446;184;5993.22;inf
8493;185;5995.49;inf
8541;186;5995.94;inf
8588;187;5996.70;inf
8634;188;5997.75;inf
8680;189;5998.86;inf
8729;190;5999.21;inf
8772;191;6000.18;inf
8819;192;6000.32;inf
8866;193;6000.32;inf
8912;194;6001.31;inf
8961;195;6002.19;inf
9008;196;6002.48;inf
9056;197;6003.03;inf
9100;198;6003.04;inf
9147;199;6003.12;inf
9195;200;6003.80;inf
9241;201;6004.37;inf
9286;202;6004.99;inf
9334;203;6005.85;inf
9384;204;6006.16;inf
9432;205;6006.28;inf
9479;206;6006.29;inf
9526;207;6006.62;inf
9570;208;6006.96;inf
9619;209;6007.35;inf
9666;210;6008.08;inf
9714;211;6009.39;inf
9763;212;6009.58;inf
9812;213;6009.77;inf
9858;214;6009.80;inf
9908;215;6009.80;inf
9960;216;6011.56;inf
10008;217;6012.26;inf
10054;218;6012.57;inf
10099;219;6013.07;inf
10147;220;6013.76;inf
10195;221;6013.91;inf
10243;222;6014.62;inf
10288;223;6016.16;inf
10337;224;6016.29;inf
10387;225;6016.85;inf
10434;226;6016.95;inf
10479;227;6018.12;inf
10526;228;6018.30;inf
10576;229;6018.80;inf
10621;230;6020.70;inf
10671;231;6020.72;inf
10716;232;6020.72;inf
10762;233;6020.86;inf
10809;234;6021.15;inf
10855;235;6021.28;inf
10903;236;6021.75;inf
10948;237;6022.17;inf
10996;238;6022.96;inf
11046;239;6023.00;inf
11095;240;6023.27;inf
11143;241;6023.30;inf
11185;242;6023.54;inf
11233;243;6025.57;inf
11280;244;6025.61;inf
11330;245;6025.92;inf
11378;246;6026.52;inf
11423;247;6027.20;inf
11468;248;6027.75;inf
11515;249;6029.86;inf
11562;250;6030.04;inf
11613;251;6030.62;inf
11656;252;6030.88;inf
11704;253;6031.61;inf
11750;254;6031.89;inf
11796;255;6032.16;inf
11843;256;6032.54;inf
11889;257;6032.57;inf
11938;258;6032.82;inf
11986;259;6033.35;inf
12028;260;6033.41;inf
12078;261;6033.77;inf
12128;262;6034.67;inf
12172;263;6034.69;inf
12221;264;6034.92;inf
12273;265;6034.93;inf
12322;266;6035.29;inf
12372;267;6035.86;inf
12422;268;6035.99;inf
12467;269;6036.07;inf
12514;270;6036.16;inf
12568;271;6036.95;inf
12617;272;6036.95;inf
12663;273;6037.03;inf
12710;274;6037.54;inf
12759;275;6037.63;inf
12812;276;6037.79;inf
12861;277;6038.39;inf
12911;278;6038.77;inf
12959;279;6039.90;inf
13004;280;6040.04;inf
13051;281;6040.12;inf
13104;282;6040.96;inf
13153;283;6042.91;inf
13200;284;6043.77;inf
13248;285;6043.83;inf
13296;286;6044.03;inf
13344;287;6045.12;inf
13391;288;6045.23;inf
13438;289;6045.38;inf
13482;290;6045.89;inf
13533;291;6046.53;inf
13588;292;6046.71;inf
13632;293;6047.30;inf
13680;294;6047.72;inf
13726;295;6048.40;inf
13776;296;6048.44;inf
13827;297;6049.95;inf
13874;298;6050.67;inf
13918;299;6050.76;inf
13965;300;6050.85;inf
14011;301;6051.01;inf
14060;302;6051.15;inf
14108;303;6051.50;inf
14154;304;6051.94;inf
14198;305;6053.15;inf
14245;306;6053.15;inf
14294;307;6053.39;inf
14342;308;6053.39;inf
14388;309;6053.49;inf
14436;310;6055.12;inf
14483;311;6055.30;inf
14532;312;6056.98;inf
14577;313;6057.85;inf
14625;314;6058.22;inf
14673;315;6058.60;inf
14724;316;6059.36;inf
14773;317;6059.99;inf
14821;318;6060.07;inf
14866;319;6060.28;inf
14912;320;6061.04;inf
14961;321;6062.85;inf
15010;322;6063.27;inf
15057;323;6063.47;inf
15103;324;6063.84;inf
15151;325;6063.84;inf
15199;326;6064.21;inf
15249;327;6064.34;inf
15290;328;6064.63;inf
15339;329;6064.76;inf
15388;330;6066.03;inf
15437;331;6066.14;inf
15485;332;6066.18;inf
15531;333;6066.33;inf
15582;334;6066.45;inf
15633;335;6066.55;inf
15683;336;6066.59;inf
15730;337;6066.59;inf
15775;338;6067.67;inf
15821;339;6067.87;inf
15867;340;6068.10;inf
15912;341;6068.54;inf
15959;342;6069.41;inf
16007;343;6069.45;inf
16056;344;6069.77;inf
16104;345;6070.08;inf
16148;346;6070.13;inf
16193;347;6071.94;inf
16240;348;6072.06;inf
16285;349;6072.16;inf
16336;350;6072.82;inf
16381;351;6073.38;inf
16426;352;6073.51;inf
16475;353;6073.64;inf
16524;354;6073.97;inf
16574;355;6073.97;inf
16626;356;6074.64;inf
16674;357;6075.04;inf
16719;358;6075.68;inf
16768;359;6076.03;inf
16821;360;6076.80;inf
16874;361;6078.43;inf
16926;362;6080.27;inf
16970;363;6080.60;inf
17020;364;6081.32;inf
17066;365;6081.39;inf
17114;366;6081.75;inf
17159;367;6081.77;inf
17211;368;6081.99;inf
17257;369;6082.12;inf
17302;370;6082.37;inf
17349;371;6082.71;inf
17396;372;6082.71;inf
17445;373;6082.73;inf
17491;374;6083.48;inf
17539;375;6083.79;inf
17588;376;6083.89;inf
17635;377;6084.25;inf
17681;378;6084.53;inf
17726;379;6085.25;inf
17772;380;6085.66;inf
17824;381;6085.83;inf
17874;382;6086.73;inf
17921;383;6087.40;inf
17971;384;6087.51;inf
18019;385;6087.52;inf
18068;386;6087.85;inf
18117;387;6088.38;inf
18164;388;6088.46;inf
18208;389;6088.47;inf
18257;390;6088.56;inf
18303;391;6088.58;inf
18351;392;6088.78;inf
18398;393;6088.83;inf
18444;394;6089.64;inf
18493;395;6089.88;inf
18541;396;6090.48;inf
18591;397;6090.89;inf
18636;398;6091.75;inf
18689;399;6091.79;inf
18735;400;6092.28;inf
18777;401;6093.24;inf
18826;402;6093.66;inf
18870;403;6093.84;inf
18922;404;6095.27;inf
18970;405;6096.12;inf
19022;406;6096.43;inf
19068;407;6096.83;inf
19117;408;6097.88;inf
19163;409;6098.31;inf
19210;410;6098.35;inf
19259;411;6098.48;inf
19306;412;6098.63;inf
19353;413;6098.93;inf
19400;414;6099.39;inf
19446;415;6099.99;inf
19495;416;6100.03;inf
19545;417;6100.14;inf
19592;418;6100.45;inf
19640;419;6100.48;inf
19686;420;6101.40;inf
19734;421;6101.40;inf
19783;422;6101.48;inf
19833;423;6102.60;inf
19880;424;6102.89;inf
19930;425;6102.90;inf
19977;426;6103.91;inf
20025;427;6103.95;inf
20068;428;6104.13;inf
20118;429;6104.48;inf
20168;430;6104.48;inf
20214;431;6104.66;inf
20262;432;6104.91;inf
20310;433;6104.98;inf
20356;434;6106.41;inf
20403;435;6106.44;inf
20450;436;6106.62;inf
20499;437;6107.03;inf
20549;438;6107.16;inf
20598;439;6107.61;inf
20645;440;6108.09;inf
20695;441;6109.17;inf
20744;442;6109.27;inf
20790;443;6109.70;inf
20839;444;6109.80;inf
20885;445;6110.53;inf
20931;446;6110.80;inf
20981;447;6111.21;inf
21026;448;6111.31;inf
21079;449;6111.46;inf
21126;450;6111.59;inf
21179;451;6112.12;inf
21227;452;6112.53;inf
21274;453;6112.58;inf
21323;454;6112.64;inf
21373;455;6113.05;inf
21423;456;6113.21;inf
21468;457;6113.38;inf
21517;458;6113.58;inf
21570;459;6113.68;inf
21623;460;6113.78;inf
21668;461;6113.89;inf
21719;462;6115.17;inf
21765;463;6115.42;inf
21811;464;6117.10;inf
21859;465;6117.21;inf
21907;466;6117.37;inf
21955;467;6117.79;inf
22004;468;6117.96;inf
22051;469;6118.22;inf
22099;470;6118.46;inf
22150;471;6118.50;inf
22200;472;6118.50;inf
22250;473;6118.87;inf
22296;474;6119.48;inf
22343;475;6119.79;inf
22389;476;6120.05;inf
22437;477;6120.56;inf
22491;478;6121.30;inf
22538;479;6121.86;inf
22587;480;6121.96;inf
22634;481;6122.15;inf
22685;482;6122.27;inf
22734;483;6122.34;inf
22784;484;6123.68;inf
22833;485;6123.76;inf
22880;486;6124.22;inf
22925;487;6124.42;inf
22973;488;6124.57;inf
23018;489;6124.57;inf
23065;490;6125.42;inf
23109;491;6125.57;inf
23156;492;6125.64;inf
23207;493;6125.96;inf
23252;494;6126.02;inf
23297;495;6126.04;inf
23345;496;6126.32;inf
23394;497;6126.95;inf
23441;498;6127.02;inf
23488;499;6127.24;inf
23536;500;6127.95;inf
23587;501;6128.13;inf
23632;502;6128.15;inf
23682;503;6128.80;inf
23730;504;6128.92;inf
23781;505;6129.00;inf
23830;506;6129.44;inf
23878;507;6129.78;inf
23923;508;6130.08;inf
23967;509;6130.17;inf
24017;510;6130.20;inf
24063;511;6130.32;inf
24110;512;6130.39;inf
24159;513;6130.48;inf
24208;514;6130.59;inf
24262;515;6130.79;inf
24309;516;6130.87;inf
24356;517;6131.12;inf
24402;518;6131.15;inf
24455;519;6131.16;inf
24506;520;6131.37;inf
24557;521;6131.85;inf
24605;522;6131.97;inf
24654;523;6132.08;inf
24699;524;6132.10;inf
24746;525;6132.12;inf
24796;526;6134.19;inf
24843;527;6134.77;inf
24891;528;6134.89;inf
24944;529;6135.11;inf
24990;530;6135.16;inf
25038;531;6135.17;inf
25085;532;6135.37;inf
25131;533;6135.41;inf
25176;534;6135.64;inf
25225;535;6136.07;inf
25274;536;6136.09;inf
25320;537;6136.54;inf
25370;538;6137.52;inf
25419;539;6137.64;inf
25466;540;6137.65;inf
25512;541;6137.75;inf
25560;542;6137.84;inf
25610;543;6137.90;inf
25665;544;6138.03;inf
25717;545;6138.69;inf
25764;546;6139.90;inf
25817;547;6140.27;inf
25870;548;6140.28;inf
25927;549;6140.30;inf
25977;550;6140.76;inf
26025;551;6140.92;inf
26074;552;6141.12;inf
26121;553;6141.66;inf
26173;554;6141.72;inf
26225;555;6142.06;inf
26273;556;6142.11;inf
26325;557;6142.24;inf
26371;558;6142.72;inf
26421;559;6142.76;inf
26470;560;6144.23;inf
26523;561;6144.77;inf
26572;562;6145.37;inf
26619;563;6145.39;inf
26668;564;6145.72;inf
26716;565;6145.87;inf
