time;iter;L;U
1032;0;5480.61;inf
2970;1;5541.86;inf
4875;2;5541.86;inf
5396;3;5541.86;inf
5650;4;5541.86;inf
5888;5;5541.86;inf
6064;6;5541.86;inf
6179;7;5541.86;inf
6265;8;5541.86;inf
6348;9;5541.86;inf
6517;10;5541.86;inf
6690;11;5541.86;inf
6741;12;5541.86;inf
6801;13;5541.86;inf
6856;14;5541.86;inf
6908;15;5541.86;inf
6995;16;5541.86;inf
7114;17;5541.86;11490.00
7174;18;5541.86;11110.00
7230;19;5541.86;9630.00
7285;20;5541.86;9630.00
7340;21;5541.86;9630.00
7391;22;5541.86;9300.00
7445;23;5541.86;9300.00
7483;24;5541.86;9300.00
7689;25;5621.01;9300.00
7779;26;5621.01;9300.00
7891;27;5621.01;9300.00
7942;28;5621.01;9300.00
7997;29;5621.01;9300.00
8056;30;5621.01;9300.00
8109;31;5621.01;9300.00
8200;32;5621.01;9300.00
8253;33;5621.01;9300.00
8306;34;5621.01;9300.00
8358;35;5621.01;9300.00
8412;36;5621.01;9300.00
8469;37;5621.01;9300.00
8524;38;5621.01;9300.00
8612;39;5621.01;9300.00
8706;40;5621.01;9300.00
8765;41;5621.01;9300.00
8830;42;5621.01;9300.00
8921;43;5621.01;9300.00
9009;44;5621.01;9300.00
9104;45;5621.01;9300.00
9153;46;5621.01;9300.00
9205;47;5621.01;9300.00
9244;48;5621.01;9300.00
9328;49;5674.85;9300.00
9453;50;5675.06;9300.00
9538;51;5721.99;9300.00
9593;52;5721.99;9300.00
9651;53;5721.99;9300.00
9701;54;5721.99;9300.00
9792;55;5721.99;9300.00
9850;56;5721.99;9300.00
9944;57;5721.99;9300.00
10035;58;5721.99;9300.00
10132;59;5721.99;9300.00
10224;60;5721.99;9300.00
10284;61;5721.99;9300.00
10345;62;5721.99;9300.00
10439;63;5721.99;9300.00
10500;64;5721.99;9300.00
10598;65;5721.99;9300.00
10660;66;5721.99;9300.00
10718;67;5721.99;9190.00
10781;68;5721.99;8750.00
10839;69;5721.99;8720.00
10878;70;5721.99;8720.00
10929;71;5755.12;8720.00
10982;72;5755.12;8720.00
11035;73;5755.12;8720.00
11089;74;5755.12;8720.00
11142;75;5755.12;8720.00
11200;76;5755.12;8720.00
11254;77;5755.12;8720.00
11306;78;5755.12;8720.00
11362;79;5755.12;8720.00
11422;80;5755.12;8720.00
11514;81;5755.12;8720.00
11570;82;5755.12;8720.00
11625;83;5755.12;8720.00
11715;84;5755.12;8720.00
11774;85;5755.12;8580.00
11838;86;5755.12;8580.00
11888;87;5755.12;8380.00
11925;88;5755.12;8380.00
11983;89;5766.42;8380.00
12042;90;5766.42;8380.00
12097;91;5766.42;8380.00
12156;92;5766.42;8380.00
12216;93;5766.42;8380.00
12272;94;5766.42;8380.00
12326;95;5766.42;8380.00
12378;96;5766.42;8380.00
12430;97;5766.42;8380.00
12525;98;5766.42;8380.00
12582;99;5766.42;8380.00
12643;100;5766.42;8380.00
12739;101;5766.42;8380.00
12802;102;5766.42;8380.00
12869;103;5766.42;8380.00
12927;104;5766.42;8380.00
12984;105;5766.42;8380.00
13024;106;5766.42;8380.00
13077;107;5771.75;8380.00
13127;108;5771.75;8380.00
13177;109;5771.75;8380.00
13230;110;5771.75;8380.00
13287;111;5771.75;8380.00
13342;112;5771.75;8380.00
13397;113;5771.75;8380.00
13452;114;5771.75;8380.00
13506;115;5771.75;8380.00
13563;116;5771.75;8380.00
13618;117;5771.75;8380.00
13674;118;5771.75;8380.00
13732;119;5771.75;8380.00
13790;120;5771.75;8310.00
13852;121;5771.75;8310.00
13891;122;5771.75;8310.00
13942;123;5804.31;8310.00
13991;124;5805.47;8310.00
14040;125;5805.47;8310.00
14092;126;5805.47;8310.00
14148;127;5805.47;8310.00
14200;128;5805.47;8310.00
14254;129;5805.47;8310.00
14306;130;5805.47;8310.00
14358;131;5805.47;8310.00
14409;132;5805.47;8310.00
14469;133;5805.47;8310.00
14531;134;5805.47;8310.00
14596;135;5805.47;8310.00
14651;136;5805.47;8310.00
14709;137;5805.47;8310.00
14751;138;5805.47;8310.00
14807;139;5806.97;8310.00
14859;140;5806.97;8310.00
14910;141;5806.97;8310.00
14963;142;5806.97;8310.00
15014;143;5806.97;8310.00
15063;144;5806.97;8310.00
15159;145;5806.97;8310.00
15214;146;5806.97;8310.00
15270;147;5806.97;8310.00
15328;148;5806.97;8310.00
15386;149;5806.97;8310.00
15448;150;5806.97;8310.00
15508;151;5806.97;8310.00
15565;152;5806.97;8310.00
15618;153;5806.97;8310.00
15670;154;5806.97;8310.00
15706;155;5806.97;8310.00
15759;156;5824.04;8310.00
15814;157;5824.04;8310.00
15870;158;5824.04;8310.00
15919;159;5824.04;8310.00
15974;160;5824.04;8310.00
16028;161;5824.04;8310.00
16124;162;5824.04;8310.00
16184;163;5824.04;8310.00
16244;164;5824.04;8310.00
16305;165;5824.04;8310.00
16361;166;5824.04;8310.00
16416;167;5824.04;8310.00
16471;168;5824.04;8310.00
16525;169;5824.04;8310.00
16581;170;5824.04;8310.00
16605;171;5824.04;8310.00
16660;172;5835.77;8310.00
16715;173;5835.77;8310.00
16769;174;5835.77;8310.00
16831;175;5835.77;8310.00
16886;176;5835.77;8310.00
16944;177;5835.77;8310.00
17001;178;5835.77;8310.00
17058;179;5835.77;8310.00
17116;180;5835.77;8310.00
17177;181;5835.77;8310.00
17231;182;5835.77;8310.00
17286;183;5835.77;8310.00
17376;184;5835.77;8310.00
17466;185;5835.77;8310.00
17520;186;5835.77;8310.00
17600;187;5835.77;8310.00
17651;188;5840.12;8310.00
17700;189;5840.12;8310.00
17750;190;5840.12;8310.00
17807;191;5840.12;8310.00
17865;192;5840.12;8310.00
17924;193;5840.12;8310.00
17985;194;5840.12;8310.00
18049;195;5840.12;8310.00
18112;196;5840.12;8310.00
18171;197;5840.12;8310.00
18233;198;5840.12;8310.00
18292;199;5840.12;8310.00
18351;200;5840.12;8310.00
18405;201;5840.12;8310.00
18447;202;5840.12;8310.00
18495;203;5860.26;8310.00
18544;204;5860.26;8310.00
18599;205;5860.26;8310.00
18652;206;5860.26;8310.00
18705;207;5860.26;8310.00
18759;208;5860.26;8310.00
18820;209;5860.26;8310.00
18912;210;5860.26;8310.00
18966;211;5860.26;8310.00
19021;212;5860.26;8310.00
19081;213;5860.26;8310.00
19133;214;5860.26;8310.00
19186;215;5860.26;8310.00
19245;216;5860.26;8310.00
19296;217;5860.26;8310.00
19345;218;5860.26;8310.00
19398;219;5860.26;8310.00
19436;220;5860.26;8310.00
19491;221;5860.64;8310.00
19543;222;5860.64;8310.00
19592;223;5860.64;8310.00
19643;224;5860.64;8310.00
19697;225;5860.64;8310.00
19749;226;5860.64;8310.00
19806;227;5860.64;8310.00
19863;228;5860.64;8310.00
19919;229;5860.64;8310.00
19982;230;5860.64;8310.00
