time;iter;L;U
941;0;5480.61;inf
3309;1;5541.86;inf
5462;2;5621.01;inf
6985;3;5655.21;inf
7669;4;5681.45;inf
8272;5;5715.64;inf
8839;6;5725.36;inf
9369;7;5743.71;inf
9699;8;5761.87;inf
9871;9;5812.68;inf
10139;10;5813.05;inf
10281;11;5818.76;inf
10734;12;5822.31;inf
10927;13;5840.12;inf
11067;14;5872.37;inf
11208;15;5872.74;inf
11354;16;5878.94;inf
11439;17;5879.07;inf
11597;18;5879.63;inf
11736;19;5881.10;inf
11836;20;5892.13;inf
11948;21;5897.75;inf
12114;22;5897.98;inf
12232;23;5906.27;inf
12280;24;5909.96;inf
12325;25;5917.74;inf
12478;26;5921.35;inf
12617;27;5927.72;inf
12722;28;5938.32;inf
12778;29;5943.08;inf
12896;30;5944.73;inf
12947;31;5947.58;inf
12995;32;5950.80;inf
13041;33;5954.94;inf
13089;34;5957.04;inf
13135;35;5957.46;inf
13181;36;5960.00;inf
13319;37;5979.19;inf
13365;38;5980.68;inf
13485;39;5984.93;inf
13539;40;5985.55;inf
13588;41;5987.24;inf
13633;42;5987.79;inf
13683;43;5990.58;inf
13737;44;5994.33;inf
13784;45;5996.34;inf
13829;46;6000.99;inf
13880;47;6002.23;inf
13929;48;6003.89;inf
13974;49;6003.97;inf
14017;50;6006.52;inf
14063;51;6008.47;inf
14108;52;6009.11;inf
14153;53;6009.95;inf
14200;54;6010.49;inf
14252;55;6012.57;inf
14310;56;6016.98;inf
14385;57;6020.32;inf
14441;58;6021.74;inf
14505;59;6026.15;inf
14589;60;6030.15;inf
14636;61;6031.40;inf
14686;62;6033.75;inf
14740;63;6036.24;inf
14796;64;6038.12;inf
14840;65;6038.88;inf
14887;66;6043.51;inf
14936;67;6045.54;inf
14985;68;6046.53;inf
15030;69;6053.59;inf
15075;70;6054.87;inf
15120;71;6055.08;inf
15170;72;6056.10;inf
15253;73;6057.58;inf
15301;74;6058.20;inf
15361;75;6060.33;inf
15422;76;6060.96;inf
15471;77;6062.82;inf
15517;78;6063.01;inf
15570;79;6064.39;inf
15623;80;6067.82;inf
15676;81;6067.85;inf
15720;82;6068.21;inf
15770;83;6069.19;inf
15819;84;6070.37;inf
15867;85;6074.98;inf
15918;86;6076.95;inf
15969;87;6079.72;inf
16018;88;6080.37;inf
16065;89;6082.06;inf
16112;90;6083.08;inf
16157;91;6083.11;inf
16206;92;6084.11;inf
16250;93;6084.43;inf
16294;94;6084.74;inf
16339;95;6084.76;inf
16394;96;6087.31;inf
16441;97;6091.65;inf
16487;98;6093.29;inf
16531;99;6094.06;inf
16578;100;6094.76;inf
16628;101;6095.16;inf
16676;102;6096.65;inf
16720;103;6099.98;inf
16767;104;6102.16;inf
16818;105;6103.15;inf
16862;106;6104.35;inf
16910;107;6104.61;inf
16967;108;6106.34;inf
17021;109;6106.83;inf
17069;110;6109.16;inf
17118;111;6109.25;inf
17163;112;6110.73;inf
17208;113;6113.65;inf
17256;114;6114.17;inf
17303;115;6115.47;inf
17351;116;6115.84;inf
17402;117;6116.27;inf
17461;118;6116.27;inf
17511;119;6117.40;inf
17555;120;6118.31;inf
17601;121;6119.17;inf
17657;122;6119.29;inf
17706;123;6121.34;inf
17752;124;6121.72;inf
17798;125;6122.51;inf
17846;126;6122.82;inf
17893;127;6122.91;inf
17949;128;6124.40;inf
18015;129;6125.37;inf
18084;130;6125.70;inf
18130;131;6126.64;inf
18174;132;6129.85;inf
18223;133;6130.02;inf
18273;134;6130.99;inf
18320;135;6133.14;inf
18371;136;6133.89;inf
18417;137;6135.97;inf
18472;138;6136.70;inf
18520;139;6139.07;inf
18569;140;6139.28;inf
18618;141;6139.43;inf
18663;142;6139.81;inf
18712;143;6140.52;inf
18761;144;6141.00;inf
18806;145;6142.18;inf
18856;146;6143.74;inf
18907;147;6144.14;inf
18955;148;6145.89;inf
19003;149;6149.37;inf
19049;150;6149.66;inf
19100;151;6149.96;inf
19147;152;6150.42;inf
19193;153;6152.04;inf
19240;154;6153.33;inf
19292;155;6155.17;inf
