time;iter;L;U
8987;0;1415.00;inf
22589;1;1415.00;inf
35620;2;1415.00;inf
48431;3;1415.00;inf
61533;4;1415.00;inf
72144;5;1425.00;inf
85997;6;1428.10;inf
99921;7;1428.10;inf
112878;8;1428.16;inf
124733;9;1438.33;inf
138896;10;1475.00;inf
147691;11;1497.50;inf
156508;12;1497.50;inf
163474;13;1497.50;inf
171529;14;1497.50;inf
178484;15;1497.50;inf
186538;16;1497.50;inf
193307;17;1497.50;inf
201943;18;1497.50;inf
208373;19;1497.50;inf
216677;20;1497.50;inf
223065;21;1497.50;inf
231411;22;1500.00;inf
244097;23;1500.00;inf
257106;24;1500.00;inf
271075;25;1500.00;inf
281301;26;1500.00;inf
295259;27;1500.87;inf
309579;28;1501.67;inf
322051;29;1501.67;inf
332502;30;1501.79;inf
347041;31;1505.00;inf
362022;32;1505.00;inf
377193;33;1505.00;inf
392817;34;1505.00;inf
408994;35;1505.00;inf
426875;36;1505.00;inf
442171;37;1506.11;inf
458469;38;1506.11;inf
476073;39;1506.11;inf
488637;40;1506.11;inf
504191;41;1506.11;inf
520535;42;1508.75;inf
536192;43;1510.00;inf
551335;44;1510.00;inf
566714;45;1510.00;inf
579330;46;1516.09;inf
590778;47;1516.09;inf
601149;48;1516.25;inf
611869;49;1516.25;inf
622678;50;1516.41;inf
634901;51;1521.67;inf
647496;52;1521.67;inf
661824;53;1525.00;inf
672454;54;1525.00;inf
685878;55;1526.25;inf
693716;56;1526.25;inf
701372;57;1526.25;inf
711715;58;1527.76;inf
725849;59;1527.83;inf
740007;60;1527.89;inf
752617;61;1527.94;inf
763945;62;1527.94;inf
777267;63;1530.00;inf
784154;64;1530.00;inf
791503;65;1530.00;inf
799467;66;1530.00;inf
807805;67;1530.00;inf
816632;68;1530.00;inf
824008;69;1530.00;inf
833007;70;1530.00;inf
842348;71;1530.00;inf
850773;72;1530.00;inf
859336;73;1535.00;inf
869502;74;1537.50;inf
882670;75;1537.50;inf
897257;76;1537.50;inf
911410;77;1537.50;inf
924457;78;1537.50;inf
932257;79;1537.50;inf
942484;80;1538.33;inf
958349;81;1538.75;inf
965643;82;1538.75;inf
973762;83;1538.75;inf
981086;84;1538.75;inf
989863;85;1545.00;inf
