time;iter;L;U
1032;0;5480.61;inf
2043;1;5541.86;inf
2459;2;5621.01;inf
2679;3;5674.85;inf
2769;4;5681.45;inf
2890;5;5706.01;inf
2967;6;5725.36;inf
3047;7;5738.19;inf
3133;8;5754.16;inf
3179;9;5755.12;inf
3226;10;5765.70;inf
3308;11;5772.61;inf
3356;12;5785.11;inf
3407;13;5791.09;inf
3459;14;5815.84;inf
3515;15;5823.40;inf
3577;16;5828.22;inf
3629;17;5832.52;inf
3674;18;5840.54;inf
3723;19;5842.80;inf
3772;20;5844.89;inf
3825;21;5850.38;inf
3874;22;5855.18;inf
3926;23;5865.38;inf
3974;24;5866.63;inf
4028;25;5879.21;inf
4074;26;5880.76;inf
4124;27;5883.39;inf
4182;28;5893.99;inf
4239;29;5895.66;inf
4326;30;5897.64;inf
4451;31;5898.75;inf
4564;32;5906.72;inf
4613;33;5907.97;inf
4699;34;5908.92;inf
4786;35;5909.96;inf
4831;36;5910.17;inf
4926;37;5910.81;inf
4976;38;5915.29;inf
5023;39;5916.83;inf
5072;40;5923.51;inf
5125;41;5923.59;inf
5176;42;5929.72;inf
5225;43;5932.15;inf
5278;44;5936.77;inf
5327;45;5940.92;inf
5375;46;5942.17;inf
5424;47;5943.08;inf
5472;48;5947.99;inf
5522;49;5948.80;inf
5570;50;5953.42;inf
5619;51;5955.62;inf
5671;52;5958.57;inf
5720;53;5960.68;inf
5769;54;5962.36;inf
5818;55;5967.59;inf
5868;56;5970.15;inf
5918;57;5976.60;inf
5967;58;5977.97;inf
6017;59;5984.39;inf
6067;60;5986.75;inf
6118;61;5987.24;inf
6165;62;5988.00;inf
6215;63;5990.58;inf
6262;64;5996.34;inf
6310;65;6002.32;inf
6358;66;6002.65;inf
6411;67;6003.89;inf
6458;68;6006.89;inf
6506;69;6008.47;inf
6553;70;6012.57;inf
6598;71;6014.64;inf
6647;72;6015.55;inf
6697;73;6015.66;inf
6746;74;6016.92;inf
6795;75;6017.37;inf
6846;76;6023.58;inf
6897;77;6024.83;inf
6947;78;6026.15;inf
6991;79;6027.91;inf
7038;80;6034.49;inf
7087;81;6036.38;inf
7144;82;6038.88;inf
7194;83;6039.85;inf
7243;84;6041.31;inf
7291;85;6042.42;inf
7342;86;6042.49;inf
7390;87;6043.18;inf
7438;88;6045.84;inf
7484;89;6047.59;inf
7537;90;6048.84;inf
7589;91;6050.68;inf
7640;92;6051.93;inf
7688;93;6053.59;inf
7740;94;6054.65;inf
7789;95;6055.47;inf
7838;96;6055.76;inf
7888;97;6056.10;inf
7938;98;6057.59;inf
7986;99;6058.02;inf
8033;100;6059.94;inf
8085;101;6060.08;inf
8132;102;6062.29;inf
8185;103;6062.65;inf
8235;104;6062.68;inf
8285;105;6065.58;inf
8338;106;6066.83;inf
8392;107;6067.02;inf
8442;108;6067.30;inf
8493;109;6067.34;inf
8544;110;6067.39;inf
8595;111;6067.96;inf
8644;112;6070.10;inf
8693;113;6070.34;inf
8743;114;6076.08;inf
8794;115;6077.78;inf
8842;116;6081.84;inf
8891;117;6081.92;inf
8939;118;6082.47;inf
8994;119;6083.27;inf
9046;120;6084.11;inf
9092;121;6085.66;inf
9142;122;6089.17;inf
9193;123;6089.72;inf
9241;124;6090.65;inf
9292;125;6091.14;inf
9340;126;6093.29;inf
9389;127;6093.69;inf
9437;128;6094.76;inf
9488;129;6096.58;inf
9538;130;6097.83;inf
9591;131;6098.35;inf
9641;132;6101.27;inf
9689;133;6101.42;inf
9738;134;6101.66;inf
9787;135;6103.54;inf
9836;136;6106.34;inf
9888;137;6108.13;inf
9937;138;6108.80;inf
9988;139;6110.51;inf
10037;140;6112.77;inf
10085;141;6113.68;inf
10132;142;6115.82;inf
10183;143;6117.84;inf
10234;144;6117.96;inf
10283;145;6118.03;inf
10341;146;6120.53;inf
10392;147;6120.61;inf
10443;148;6121.81;inf
10493;149;6122.45;inf
10540;150;6124.75;inf
10589;151;6125.57;inf
10641;152;6126.63;inf
10691;153;6128.10;inf
10742;154;6129.30;inf
10792;155;6130.25;inf
10845;156;6130.37;inf
10894;157;6130.55;inf
10946;158;6131.50;inf
10997;159;6132.64;inf
11047;160;6133.00;inf
11102;161;6134.77;inf
11151;162;6135.74;inf
11201;163;6136.04;inf
11250;164;6138.94;inf
11300;165;6139.80;inf
11349;166;6143.77;inf
