time;iter;L;U
918;0;5480.61;inf
2875;1;5541.86;inf
4783;2;5541.86;inf
6603;3;5541.86;inf
8475;4;5541.86;inf
10193;5;5541.86;inf
11915;6;5541.86;inf
13538;7;5541.86;inf
15051;8;5541.86;inf
16495;9;5541.86;inf
17746;10;5541.86;inf
18476;11;5541.86;inf
19050;12;5541.86;inf
19476;13;5541.86;inf
19862;14;5541.86;inf
20188;15;5541.86;inf
20468;16;5541.86;9750.00
20638;17;5541.86;9110.00
20855;18;5541.86;9110.00
21181;19;5541.86;9110.00
21396;20;5541.86;9110.00
21708;21;5541.86;9110.00
21881;22;5541.86;9110.00
22900;23;5621.01;9110.00
23774;24;5621.01;9110.00
24601;25;5621.01;9110.00
25326;26;5621.01;9110.00
25798;27;5621.01;9110.00
26096;28;5621.01;9110.00
26266;29;5621.01;9110.00
26372;30;5621.01;9110.00
26423;31;5621.01;9110.00
26474;32;5621.01;9110.00
26524;33;5621.01;9110.00
26610;34;5621.01;9110.00
26774;35;5621.01;9110.00
26884;36;5621.01;9110.00
27051;37;5621.01;9110.00
27195;38;5621.01;9110.00
27370;39;5621.01;9110.00
27423;40;5621.01;8790.00
27476;41;5621.01;8790.00
27527;42;5621.01;8790.00
27581;43;5621.01;8790.00
27630;44;5621.01;8750.00
27676;45;5621.01;8720.00
27769;46;5621.01;8720.00
28335;47;5655.21;8720.00
28882;48;5655.21;8720.00
29217;49;5655.21;8720.00
29458;50;5655.21;8720.00
29665;51;5655.21;8720.00
29842;52;5655.21;8720.00
29992;53;5655.21;8720.00
30126;54;5655.21;8720.00
30255;55;5655.21;8720.00
30379;56;5655.21;8720.00
30528;57;5655.21;8720.00
30580;58;5655.21;8720.00
30633;59;5655.21;8720.00
30766;60;5655.21;8720.00
30862;61;5655.21;8720.00
30952;62;5655.21;8720.00
31043;63;5655.21;8720.00
31173;64;5655.21;8720.00
31225;65;5655.21;8720.00
31334;66;5655.21;8720.00
31420;67;5655.21;8720.00
31493;68;5655.21;8690.00
31528;69;5655.21;8690.00
31711;70;5706.01;8690.00
31966;71;5724.64;8690.00
32173;72;5724.64;8690.00
32300;73;5724.64;8690.00
32419;74;5724.64;8690.00
32543;75;5724.64;8690.00
32596;76;5724.64;8690.00
32650;77;5724.64;8690.00
32703;78;5724.64;8690.00
32758;79;5724.64;8690.00
32848;80;5724.64;8690.00
32903;81;5724.64;8690.00
32993;82;5724.64;8690.00
33085;83;5724.64;8690.00
33136;84;5724.64;8690.00
33226;85;5724.64;8690.00
33276;86;5724.64;8690.00
33369;87;5724.64;8690.00
33423;88;5724.64;8690.00
33475;89;5724.64;8690.00
33525;90;5724.64;8550.00
33573;91;5724.64;8550.00
33608;92;5724.64;8550.00
33694;93;5756.67;8550.00
33780;94;5765.66;8550.00
33832;95;5765.66;8550.00
33882;96;5765.66;8550.00
33933;97;5765.66;8550.00
33985;98;5765.66;8550.00
34040;99;5765.66;8550.00
34133;100;5765.66;8550.00
34222;101;5765.66;8550.00
34315;102;5765.66;8550.00
34369;103;5765.66;8550.00
34421;104;5765.66;8550.00
34474;105;5765.66;8550.00
34560;106;5765.66;8550.00
34641;107;5765.66;8550.00
34695;108;5765.66;8550.00
34750;109;5765.66;8550.00
34806;110;5765.66;8550.00
34856;111;5765.66;8550.00
34906;112;5765.66;8550.00
34958;113;5765.66;8550.00
35012;114;5765.66;8550.00
35052;115;5765.66;8550.00
35184;116;5791.09;8550.00
35318;117;5791.09;8550.00
35420;118;5791.09;8550.00
35479;119;5791.09;8550.00
35532;120;5791.09;8550.00
35588;121;5791.09;8550.00
35643;122;5791.09;8550.00
35736;123;5791.09;8550.00
35829;124;5791.09;8550.00
35882;125;5791.09;8550.00
35938;126;5791.09;8550.00
36027;127;5791.09;8550.00
36080;128;5791.09;8550.00
36134;129;5791.09;8500.00
36183;130;5791.09;8280.00
36233;131;5791.09;8280.00
36269;132;5791.09;8280.00
36307;133;5791.09;8280.00
36430;134;5805.47;8280.00
36559;135;5805.47;8280.00
36686;136;5805.47;8280.00
36736;137;5805.47;8280.00
36790;138;5805.47;8280.00
36880;139;5805.47;8280.00
36933;140;5805.47;8280.00
36986;141;5805.47;8280.00
37040;142;5805.47;8280.00
37129;143;5805.47;8280.00
37184;144;5805.47;8280.00
37273;145;5805.47;8280.00
37330;146;5805.47;8280.00
37384;147;5805.47;8280.00
37481;148;5805.47;8280.00
37544;149;5805.47;8280.00
37601;150;5805.47;8280.00
37655;151;5805.47;8280.00
37730;152;5805.47;8280.00
37822;153;5831.41;8280.00
37905;154;5831.41;8280.00
38034;155;5831.41;8280.00
38160;156;5831.41;8280.00
38245;157;5831.41;8280.00
38325;158;5831.41;8280.00
38411;159;5831.41;8280.00
38461;160;5831.41;8280.00
38513;161;5831.41;8280.00
38564;162;5831.41;8280.00
38652;163;5831.41;8280.00
38706;164;5831.41;8280.00
38756;165;5831.41;8280.00
38843;166;5831.41;8280.00
38925;167;5831.41;8280.00
38978;168;5831.41;8280.00
39014;169;5831.41;8280.00
39066;170;5834.57;8280.00
39159;171;5834.57;8280.00
39290;172;5834.57;8280.00
39380;173;5834.57;8280.00
39468;174;5834.57;8280.00
39556;175;5834.57;8280.00
39606;176;5834.57;8280.00
39658;177;5834.57;8280.00
39747;178;5834.57;8280.00
39845;179;5834.57;8280.00
39976;180;5834.57;8280.00
40030;181;5834.57;8280.00
40121;182;5834.57;8280.00
40178;183;5834.57;8280.00
40239;184;5834.57;8280.00
40295;185;5834.57;8280.00
40350;186;5834.57;8280.00
40388;187;5834.57;8280.00
40439;188;5840.12;8280.00
40489;189;5840.12;8280.00
40541;190;5840.12;8280.00
40594;191;5840.12;8280.00
40646;192;5840.12;8280.00
40700;193;5840.12;8280.00
40753;194;5840.12;8280.00
40849;195;5840.12;8280.00
40908;196;5840.12;8280.00
40965;197;5840.12;8280.00
41021;198;5840.12;8280.00
41077;199;5840.12;8280.00
41131;200;5840.12;8280.00
41227;201;5840.12;8280.00
41285;202;5840.12;8280.00
41341;203;5840.12;8280.00
41381;204;5840.12;8280.00
41426;205;5841.74;8280.00
41474;206;5841.74;8280.00
41526;207;5841.74;8280.00
41576;208;5841.74;8280.00
41627;209;5841.74;8280.00
41678;210;5841.74;8280.00
41732;211;5841.74;8280.00
41786;212;5841.74;8280.00
41839;213;5841.74;8280.00
41890;214;5841.74;8280.00
41979;215;5841.74;8280.00
42031;216;5841.74;8280.00
42083;217;5841.74;8280.00
42133;218;5841.74;8280.00
42187;219;5841.74;8280.00
42274;220;5841.74;8280.00
42313;221;5841.74;8280.00
42363;222;5853.04;8280.00
42413;223;5853.04;8280.00
42467;224;5853.04;8280.00
42524;225;5853.04;8280.00
42579;226;5853.04;8280.00
42634;227;5853.04;8280.00
42691;228;5853.04;8280.00
42787;229;5853.04;8280.00
42844;230;5853.04;8280.00
42900;231;5853.04;8280.00
42954;232;5853.04;8280.00
43045;233;5853.04;8260.00
43174;234;5853.04;8260.00
43261;235;5853.04;7990.00
43334;236;5853.04;7990.00
43380;237;5857.99;7990.00
43429;238;5857.99;7990.00
43481;239;5857.99;7990.00
43533;240;5857.99;7990.00
43588;241;5857.99;7990.00
43642;242;5857.99;7990.00
43738;243;5857.99;7990.00
43794;244;5857.99;7990.00
43854;245;5857.99;7990.00
43909;246;5857.99;7990.00
43969;247;5857.99;7990.00
44027;248;5857.99;7970.00
44118;249;5857.99;7970.00
44203;250;5857.99;7970.00
44256;251;5857.99;7970.00
44292;252;5857.99;7970.00
44344;253;5862.42;7970.00
