time;iter;L;U
1;0;0.00;inf
4;1;0.00;1299.00
12;2;-0.00;1299.00
14;3;-0.00;959.00
17;4;-0.00;744.00
19;5;-0.00;744.00
21;6;-0.00;447.00
24;7;-0.00;447.00
26;8;-0.00;447.00
28;9;-0.00;385.00
30;10;-0.00;385.00
32;11;-0.00;385.00
35;12;-0.00;283.00
37;13;-0.00;283.00
39;14;-0.00;283.00
42;15;-0.00;283.00
49;16;-0.00;283.00
64;17;-0.00;283.00
68;18;-0.00;283.00
72;19;-0.00;283.00
77;20;-0.00;283.00
87;21;-0.00;283.00
93;22;-0.00;283.00
97;23;-0.00;283.00
102;24;-0.00;211.00
109;25;-0.00;211.00
113;26;-0.00;211.00
132;27;-0.00;211.00
141;28;-0.00;211.00
146;29;-0.00;211.00
153;30;-0.00;211.00
162;31;-0.00;211.00
164;32;-0.00;211.00
168;33;-0.00;211.00
171;34;-0.00;211.00
179;35;-0.00;211.00
182;36;-0.00;211.00
185;37;-0.00;52.00
188;38;-0.00;52.00
192;39;-0.00;52.00
198;40;-0.00;52.00
201;41;-0.00;52.00
203;42;-0.00;52.00
206;43;-0.00;52.00
209;44;-0.00;52.00
211;45;-0.00;52.00
213;46;-0.00;52.00
216;47;-0.00;52.00
218;48;-0.00;52.00
221;49;-0.00;52.00
223;50;-0.00;52.00
226;51;-0.00;52.00
228;52;-0.00;52.00
230;53;-0.00;52.00
233;54;-0.00;52.00
235;55;-0.00;52.00
238;56;-0.00;52.00
240;57;-0.00;52.00
242;58;-0.00;52.00
245;59;-0.00;52.00
247;60;-0.00;52.00
249;61;-0.00;52.00
253;62;-0.00;52.00
256;63;-0.00;52.00
260;64;-0.00;52.00
263;65;-0.00;52.00
266;66;-0.00;52.00
269;67;-0.00;52.00
272;68;-0.00;52.00
274;69;-0.00;52.00
277;70;-0.00;52.00
279;71;-0.00;52.00
281;72;-0.00;52.00
283;73;-0.00;52.00
286;74;-0.00;52.00
289;75;-0.00;52.00
293;76;-0.00;52.00
296;77;-0.00;52.00
298;78;-0.00;52.00
301;79;-0.00;52.00
304;80;-0.00;52.00
306;81;-0.00;52.00
310;82;-0.00;52.00
312;83;-0.00;52.00
314;84;-0.00;52.00
317;85;-0.00;52.00
320;86;-0.00;52.00
322;87;-0.00;52.00
326;88;-0.00;52.00
329;89;-0.00;52.00
332;90;-0.00;52.00
335;91;-0.00;52.00
338;92;-0.00;52.00
342;93;-0.00;52.00
345;94;-0.00;52.00
349;95;-0.00;52.00
351;96;-0.00;52.00
354;97;-0.00;52.00
357;98;-0.00;52.00
362;99;-0.00;52.00
365;100;-0.00;52.00
367;101;-0.00;52.00
369;102;-0.00;52.00
372;103;-0.00;52.00
376;104;-0.00;52.00
378;105;-0.00;52.00
380;106;-0.00;52.00
383;107;-0.00;52.00
386;108;-0.00;52.00
389;109;-0.00;52.00
392;110;-0.00;52.00
395;111;-0.00;52.00
397;112;-0.00;52.00
400;113;-0.00;52.00
403;114;-0.00;52.00
408;115;-0.00;52.00
412;116;-0.00;52.00
416;117;-0.00;52.00
419;118;-0.00;52.00
422;119;-0.00;52.00
426;120;-0.00;52.00
429;121;-0.00;52.00
432;122;-0.00;52.00
437;123;-0.00;52.00
440;124;-0.00;52.00
443;125;-0.00;52.00
446;126;-0.00;52.00
448;127;-0.00;52.00
451;128;-0.00;52.00
456;129;-0.00;52.00
461;130;-0.00;52.00
464;131;-0.00;52.00
467;132;-0.00;52.00
470;133;-0.00;52.00
473;134;-0.00;52.00
476;135;-0.00;52.00
480;136;-0.00;52.00
483;137;-0.00;52.00
486;138;-0.00;52.00
488;139;-0.00;52.00
491;140;-0.00;52.00
494;141;-0.00;52.00
496;142;-0.00;52.00
499;143;-0.00;52.00
502;144;-0.00;52.00
504;145;-0.00;52.00
507;146;-0.00;52.00
510;147;-0.00;52.00
513;148;-0.00;52.00
516;149;-0.00;52.00
518;150;-0.00;52.00
521;151;-0.00;52.00
524;152;-0.00;52.00
528;153;-0.00;52.00
531;154;-0.00;52.00
534;155;-0.00;52.00
536;156;-0.00;52.00
542;157;-0.00;52.00
545;158;-0.00;52.00
549;159;-0.00;52.00
552;160;-0.00;52.00
554;161;-0.00;52.00
557;162;-0.00;52.00
562;163;-0.00;52.00
565;164;-0.00;52.00
568;165;-0.00;52.00
570;166;-0.00;52.00
573;167;-0.00;52.00
576;168;-0.00;52.00
579;169;-0.00;52.00
581;170;-0.00;52.00
584;171;-0.00;52.00
586;172;-0.00;52.00
589;173;-0.00;52.00
595;174;-0.00;52.00
597;175;-0.00;52.00
601;176;-0.00;52.00
606;177;-0.00;52.00
612;178;-0.00;52.00
618;179;0.00;52.00
629;180;0.00;52.00
633;181;-0.00;52.00
638;182;0.00;52.00
641;183;-0.00;52.00
647;184;0.00;52.00
650;185;-0.00;52.00
653;186;-0.00;52.00
655;187;-0.00;52.00
658;188;0.00;52.00
662;189;0.00;52.00
665;190;0.00;52.00
668;191;0.00;52.00
671;192;0.00;52.00
674;193;0.00;52.00
680;194;-0.00;52.00
683;195;-0.00;52.00
686;196;-0.00;52.00
690;197;-0.00;52.00
694;198;-0.00;52.00
697;199;-0.00;52.00
701;200;-0.00;52.00
704;201;-0.00;52.00
709;202;-0.00;52.00
712;203;-0.00;52.00
716;204;-0.00;52.00
721;205;-0.00;52.00
724;206;-0.00;52.00
729;207;-0.00;52.00
732;208;-0.00;52.00
734;209;-0.00;52.00
737;210;-0.00;52.00
739;211;-0.00;52.00
742;212;-0.00;52.00
744;213;0.00;52.00
746;214;0.00;52.00
748;215;-0.00;52.00
751;216;0.00;52.00
753;217;0.00;52.00
756;218;-0.00;52.00
759;219;0.00;52.00
762;220;0.00;52.00
767;221;0.00;52.00
770;222;0.00;52.00
774;223;0.00;52.00
778;224;0.00;52.00
781;225;-0.00;52.00
786;226;0.00;52.00
790;227;0.00;52.00
795;228;0.00;52.00
798;229;0.00;52.00
801;230;-0.00;52.00
805;231;0.00;52.00
810;232;0.00;52.00
813;233;0.00;52.00
815;234;0.00;52.00
817;235;0.00;52.00
820;236;0.00;52.00
822;237;-0.00;52.00
825;238;-0.00;52.00
828;239;-0.00;52.00
831;240;-0.00;52.00
834;241;-0.00;52.00
838;242;-0.00;52.00
841;243;0.00;52.00
845;244;0.00;52.00
848;245;0.00;52.00
853;246;0.00;52.00
861;247;-0.00;52.00
867;248;0.00;52.00
876;249;0.00;52.00
882;250;-0.00;52.00
886;251;-0.00;52.00
889;252;0.00;52.00
895;253;0.00;52.00
897;254;0.00;52.00
903;255;-0.00;52.00
912;256;0.00;52.00
920;257;0.00;52.00
928;258;0.00;52.00
934;259;0.00;52.00
937;260;0.00;52.00
943;261;0.00;52.00
951;262;-0.00;52.00
955;263;0.00;52.00
959;264;0.00;52.00
966;265;0.00;52.00
968;266;0.00;52.00
971;267;0.00;52.00
973;268;0.00;52.00
976;269;0.00;52.00
978;270;0.00;52.00
981;271;0.00;52.00
987;272;0.00;52.00
992;273;0.00;52.00
996;274;0.00;52.00
999;275;0.00;52.00
1001;276;0.00;52.00
1003;277;0.00;52.00
1005;278;-0.00;52.00
1008;279;0.00;52.00
1011;280;0.00;52.00
1013;281;0.00;52.00
1016;282;0.00;52.00
1018;283;0.00;52.00
1020;284;0.00;52.00
1022;285;0.00;52.00
1025;286;-0.00;52.00
1027;287;-0.00;52.00
1029;288;-0.00;52.00
1031;289;-0.00;52.00
1032;290;-0.00;52.00
1035;291;0.00;52.00
1039;292;0.00;52.00
1042;293;0.00;52.00
1045;294;0.00;52.00
