time;iter;L;U
1;0;0.00;inf
4;1;0.00;inf
7;2;-0.00;inf
11;3;0.00;inf
13;4;-0.00;inf
16;5;-0.00;inf
18;6;-0.00;inf
22;7;-0.00;inf
24;8;0.00;inf
27;9;0.00;inf
29;10;0.00;inf
31;11;0.00;inf
33;12;-0.00;inf
35;13;0.00;inf
37;14;0.00;inf
39;15;0.00;2547.00
42;16;0.00;1147.00
45;17;0.00;1147.00
48;18;0.00;772.00
50;19;0.00;772.00
52;20;0.00;772.00
54;21;0.00;772.00
56;22;0.00;772.00
58;23;0.00;772.00
61;24;0.00;772.00
63;25;0.00;772.00
65;26;-0.00;772.00
67;27;-0.00;772.00
70;28;-0.00;772.00
72;29;-0.00;772.00
74;30;-0.00;772.00
76;31;-0.00;772.00
78;32;-0.00;772.00
80;33;-0.00;772.00
82;34;-0.00;772.00
85;35;-0.00;772.00
87;36;-0.00;772.00
89;37;-0.00;772.00
91;38;-0.00;772.00
94;39;-0.00;772.00
96;40;-0.00;772.00
98;41;-0.00;772.00
101;42;-0.00;772.00
102;43;-0.00;772.00
105;44;-0.00;772.00
107;45;-0.00;772.00
110;46;-0.00;772.00
112;47;-0.00;772.00
114;48;-0.00;772.00
117;49;-0.00;772.00
118;50;-0.00;772.00
120;51;-0.00;772.00
122;52;-0.00;772.00
124;53;-0.00;772.00
127;54;-0.00;772.00
129;55;-0.00;772.00
131;56;-0.00;397.00
133;57;-0.00;397.00
135;58;-0.00;397.00
137;59;-0.00;397.00
139;60;-0.00;249.00
141;61;-0.00;144.00
144;62;-0.00;104.00
146;63;-0.00;104.00
148;64;-0.00;104.00
151;65;-0.00;104.00
153;66;-0.00;104.00
156;67;-0.00;104.00
158;68;-0.00;104.00
160;69;-0.00;104.00
162;70;-0.00;104.00
164;71;-0.00;104.00
166;72;-0.00;104.00
168;73;-0.00;104.00
171;74;-0.00;104.00
173;75;-0.00;104.00
176;76;-0.00;104.00
178;77;-0.00;104.00
180;78;-0.00;104.00
182;79;-0.00;104.00
184;80;-0.00;104.00
186;81;-0.00;104.00
188;82;-0.00;104.00
190;83;-0.00;104.00
192;84;-0.00;104.00
194;85;-0.00;104.00
196;86;-0.00;104.00
199;87;-0.00;104.00
201;88;-0.00;104.00
203;89;-0.00;104.00
206;90;-0.00;104.00
208;91;-0.00;104.00
211;92;-0.00;104.00
213;93;-0.00;104.00
216;94;-0.00;104.00
218;95;-0.00;104.00
220;96;-0.00;104.00
222;97;-0.00;104.00
224;98;-0.00;104.00
229;99;-0.00;104.00
232;100;-0.00;104.00
235;101;-0.00;104.00
236;102;-0.00;104.00
238;103;-0.00;104.00
241;104;-0.00;104.00
244;105;-0.00;53.00
246;106;-0.00;53.00
248;107;-0.00;53.00
250;108;-0.00;53.00
252;109;-0.00;53.00
255;110;-0.00;53.00
258;111;-0.00;53.00
261;112;-0.00;53.00
264;113;-0.00;53.00
266;114;-0.00;53.00
268;115;-0.00;53.00
270;116;-0.00;53.00
272;117;-0.00;53.00
275;118;-0.00;53.00
278;119;-0.00;53.00
280;120;-0.00;53.00
283;121;-0.00;53.00
285;122;-0.00;53.00
287;123;-0.00;53.00
289;124;-0.00;53.00
291;125;-0.00;53.00
294;126;-0.00;53.00
296;127;-0.00;53.00
298;128;-0.00;53.00
300;129;-0.00;53.00
303;130;-0.00;53.00
305;131;-0.00;53.00
307;132;-0.00;53.00
309;133;-0.00;53.00
312;134;-0.00;53.00
314;135;-0.00;53.00
316;136;-0.00;53.00
318;137;-0.00;53.00
321;138;-0.00;53.00
323;139;-0.00;53.00
325;140;-0.00;53.00
327;141;-0.00;53.00
329;142;-0.00;53.00
331;143;-0.00;53.00
333;144;-0.00;53.00
336;145;-0.00;53.00
339;146;-0.00;53.00
341;147;-0.00;53.00
343;148;-0.00;53.00
345;149;-0.00;53.00
347;150;-0.00;53.00
349;151;-0.00;53.00
351;152;-0.00;53.00
353;153;-0.00;53.00
355;154;-0.00;53.00
357;155;-0.00;53.00
359;156;-0.00;53.00
361;157;-0.00;53.00
364;158;-0.00;53.00
367;159;-0.00;53.00
