time;iter;L;U
796;0;5480.61;inf
2419;1;5541.86;inf
4382;2;5621.01;inf
5018;3;5655.21;inf
5696;4;5681.45;inf
6104;5;5706.01;inf
6320;6;5715.64;inf
6514;7;5725.36;inf
6672;8;5791.09;inf
6817;9;5809.54;inf
6924;10;5812.68;inf
6998;11;5818.76;inf
7089;12;5822.31;inf
7163;13;5840.12;inf
7208;14;5872.37;inf
7308;15;5878.94;inf
7350;16;5879.07;inf
7457;17;5879.28;inf
7568;18;5881.10;inf
7647;19;5891.78;inf
7694;20;5897.75;inf
7742;21;5898.75;inf
7847;22;5902.43;inf
7900;23;5909.96;inf
7942;24;5922.51;inf
7987;25;5934.89;inf
8038;26;5939.19;inf
8083;27;5940.61;inf
8125;28;5943.08;inf
8169;29;5944.73;inf
8215;30;5947.21;inf
8262;31;5951.56;inf
8309;32;5954.85;inf
8359;33;5957.04;inf
8401;34;5958.57;inf
8490;35;5963.83;inf
8590;36;5972.04;inf
8642;37;5973.29;inf
8715;38;5976.20;inf
8823;39;5987.24;inf
8871;40;5987.43;inf
8917;41;5990.06;inf
8966;42;5990.58;inf
9013;43;5994.33;inf
9065;44;5996.34;inf
9111;45;6000.66;inf
9157;46;6001.85;inf
9323;47;6004.31;inf
9370;48;6007.07;inf
9438;49;6008.47;inf
9488;50;6009.95;inf
9536;51;6013.39;inf
9583;52;6014.13;inf
9632;53;6015.59;inf
9683;54;6016.84;inf
9728;55;6017.48;inf
9777;56;6020.18;inf
9822;57;6021.74;inf
9868;58;6026.15;inf
9912;59;6029.37;inf
9956;60;6030.18;inf
10002;61;6030.26;inf
10054;62;6030.66;inf
10101;63;6031.63;inf
10149;64;6034.23;inf
10192;65;6034.35;inf
10287;66;6034.49;inf
10332;67;6036.96;inf
10375;68;6037.84;inf
10419;69;6038.82;inf
10468;70;6038.84;inf
10519;71;6038.88;inf
10571;72;6042.42;inf
10618;73;6042.49;inf
10663;74;6042.55;inf
10719;75;6043.18;inf
10767;76;6043.43;inf
10816;77;6051.93;inf
10864;78;6055.15;inf
10945;79;6056.48;inf
10990;80;6057.86;inf
11037;81;6058.20;inf
11107;82;6060.05;inf
11157;83;6060.33;inf
11206;84;6063.76;inf
11249;85;6064.20;inf
11297;86;6065.47;inf
11345;87;6067.82;inf
11391;88;6068.21;inf
11436;89;6069.03;inf
11484;90;6069.23;inf
11532;91;6070.80;inf
11577;92;6071.56;inf
11665;93;6072.25;inf
11745;94;6074.37;inf
11792;95;6074.72;inf
11841;96;6076.95;inf
11913;97;6077.08;inf
11960;98;6081.21;inf
12008;99;6081.92;inf
12051;100;6083.27;inf
12098;101;6083.63;inf
12155;102;6083.85;inf
12203;103;6086.40;inf
12246;104;6089.33;inf
12291;105;6089.53;inf
12344;106;6090.24;inf
12392;107;6093.42;inf
12437;108;6094.67;inf
12482;109;6094.76;inf
12535;110;6095.61;inf
12581;111;6096.62;inf
12627;112;6098.65;inf
12683;113;6100.25;inf
12741;114;6100.42;inf
12791;115;6101.68;inf
12838;116;6102.16;inf
12884;117;6105.24;inf
12932;118;6107.80;inf
12995;119;6107.85;inf
13042;120;6107.95;inf
13088;121;6108.56;inf
13142;122;6108.66;inf
13189;123;6108.67;inf
13233;124;6109.32;inf
13282;125;6109.70;inf
13327;126;6110.62;inf
13376;127;6111.26;inf
13420;128;6112.70;inf
13469;129;6112.88;inf
13518;130;6112.89;inf
13577;131;6113.54;inf
13630;132;6114.24;inf
13695;133;6115.50;inf
13743;134;6115.88;inf
13803;135;6117.71;inf
13850;136;6117.92;inf
13894;137;6119.70;inf
13940;138;6120.61;inf
13987;139;6120.94;inf
14032;140;6120.94;inf
14078;141;6122.91;inf
14129;142;6123.63;inf
14182;143;6123.99;inf
14227;144;6124.17;inf
14272;145;6124.75;inf
14316;146;6125.37;inf
14365;147;6126.02;inf
14414;148;6127.61;inf
14460;149;6128.01;inf
14507;150;6128.37;inf
14551;151;6132.86;inf
14599;152;6134.31;inf
14646;153;6134.64;inf
14690;154;6134.75;inf
14737;155;6134.83;inf
14784;156;6135.77;inf
14840;157;6136.59;inf
14889;158;6137.22;inf
14934;159;6137.41;inf
14983;160;6137.56;inf
15040;161;6137.56;inf
15083;162;6138.41;inf
15127;163;6138.57;inf
15172;164;6138.94;inf
15221;165;6140.50;inf
15271;166;6140.52;inf
15318;167;6141.15;inf
15363;168;6141.23;inf
15412;169;6141.45;inf
15457;170;6143.74;inf
15503;171;6145.09;inf
15548;172;6146.19;inf
15596;173;6146.59;inf
15644;174;6147.49;inf
15690;175;6148.14;inf
15740;176;6148.81;inf
15787;177;6149.46;inf
15873;178;6149.85;inf
15937;179;6150.34;inf
15981;180;6151.03;inf
16028;181;6151.90;inf
16079;182;6152.86;inf
16124;183;6153.27;inf
16172;184;6153.45;inf
16219;185;6153.48;inf
16268;186;6153.72;inf
16316;187;6153.89;inf
16365;188;6153.97;inf
16411;189;6154.71;inf
16462;190;6155.22;inf
16517;191;6155.82;inf
16565;192;6155.93;inf
16613;193;6156.40;inf
16670;194;6156.98;inf
16722;195;6159.20;inf
16772;196;6159.54;inf
16823;197;6159.78;inf
16871;198;6159.97;inf
16919;199;6160.38;inf
16980;200;6161.16;inf
17031;201;6161.69;inf
17081;202;6162.16;inf
17127;203;6162.63;inf
17184;204;6162.70;inf
17245;205;6162.87;inf
17294;206;6163.69;inf
17345;207;6164.11;inf
17393;208;6165.01;inf
17438;209;6166.54;inf
17493;210;6166.96;inf
17543;211;6167.13;inf
17590;212;6167.43;inf
17636;213;6167.46;inf
17683;214;6167.66;inf
17728;215;6167.80;inf
17777;216;6168.36;inf
17838;217;6168.75;inf
17899;218;6168.86;inf
17975;219;6170.09;inf
18044;220;6170.82;inf
18099;221;6170.85;inf
18162;222;6170.98;inf
18217;223;6172.47;inf
18280;224;6174.56;inf
18355;225;6174.91;inf
18416;226;6176.63;inf
18473;227;6177.79;inf
18523;228;6178.77;inf
18576;229;6179.19;inf
18624;230;6179.35;inf
18671;231;6179.84;inf
18718;232;6179.92;inf
18772;233;6180.25;inf
18818;234;6180.55;inf
18866;235;6180.64;inf
18913;236;6181.10;inf
18968;237;6181.49;inf
19011;238;6181.94;inf
19056;239;6182.52;inf
19111;240;6182.61;inf
19165;241;6183.05;inf
19216;242;6183.21;inf
19267;243;6183.86;inf
19312;244;6185.60;inf
19361;245;6185.91;inf
19412;246;6185.98;inf
19460;247;6186.38;inf
19510;248;6187.88;inf
19567;249;6187.94;inf
19632;250;6188.39;inf
19684;251;6188.97;inf
19734;252;6189.04;inf
19787;253;6189.18;inf
19851;254;6189.83;inf
19898;255;6190.53;inf
19947;256;6190.56;inf
20008;257;6190.65;inf
20059;258;6190.77;inf
20111;259;6190.87;inf
20164;260;6191.14;inf
20235;261;6191.16;inf
20342;262;6191.76;inf
20406;263;6191.88;inf
20448;264;6192.14;inf
20496;265;6194.01;inf
20546;266;6194.13;inf
20602;267;6194.80;inf
20653;268;6195.09;inf
20708;269;6195.25;inf
20762;270;6195.26;inf
20821;271;6195.30;inf
20880;272;6195.67;inf
20933;273;6195.82;inf
20988;274;6197.07;inf
21047;275;6197.22;inf
21102;276;6197.39;inf
21144;277;6197.42;inf
21194;278;6197.55;inf
21249;279;6197.80;inf
21333;280;6198.62;inf
21405;281;6198.87;inf
21455;282;6199.21;inf
21508;283;6199.37;inf
21561;284;6199.44;inf
21613;285;6199.90;inf
21676;286;6200.76;inf
21763;287;6200.83;inf
