time;iter;L;U
166;0;1415.00;inf
517;1;1415.00;inf
873;2;1415.00;inf
1232;3;1425.00;inf
1606;4;1428.50;inf
1989;5;1439.00;inf
2341;6;1460.00;inf
2769;7;1460.00;inf
3149;8;1460.00;inf
3588;9;1460.00;inf
4026;10;1460.00;inf
4458;11;1475.00;inf
4874;12;1475.00;inf
5299;13;1505.00;inf
5672;14;1505.00;inf
6078;15;1505.00;inf
6451;16;1511.67;inf
6845;17;1516.43;inf
7240;18;1517.50;inf
7645;19;1529.00;inf
8047;20;1540.00;inf
8456;21;1550.71;inf
8856;22;1553.12;inf
9289;23;1560.00;inf
9727;24;1565.00;inf
10146;25;1577.50;inf
10607;26;1577.50;inf
11074;27;1577.50;inf
11516;28;1577.50;inf
11981;29;1597.50;inf
12387;30;1610.00;inf
12839;31;1610.00;inf
13287;32;1610.00;inf
13744;33;1610.00;inf
14191;34;1610.00;inf
14642;35;1620.00;inf
15043;36;1620.00;inf
15460;37;1645.00;inf
15863;38;1645.00;inf
16312;39;1648.33;inf
16737;40;1665.09;inf
17196;41;1676.14;inf
17601;42;1682.50;inf
18013;43;1742.86;inf
18427;44;1745.36;inf
18877;45;1765.00;inf
19300;46;1779.02;inf
19759;47;1810.00;inf
20172;48;1810.00;inf
20592;49;1820.36;inf
21003;50;1820.36;inf
21434;51;1820.36;inf
21876;52;1820.36;inf
22303;53;1820.36;inf
22750;54;1825.00;inf
23194;55;1826.31;inf
23662;56;1826.31;inf
24154;57;1826.31;inf
24648;58;1826.31;inf
25099;59;1827.50;inf
25501;60;1833.57;inf
25910;61;1837.50;inf
26376;62;1837.50;inf
26807;63;1842.50;inf
27233;64;1847.14;inf
27668;65;1847.14;inf
28097;66;1847.98;inf
28542;67;1860.36;inf
28984;68;1860.36;inf
29421;69;1860.36;inf
29830;70;1860.36;inf
30255;71;1862.50;inf
30687;72;1866.43;inf
31140;73;1866.43;inf
31620;74;1866.43;inf
32101;75;1866.43;inf
32590;76;1868.81;inf
33068;77;1868.81;inf
33502;78;1868.81;inf
33977;79;1868.81;inf
34430;80;1868.81;inf
34905;81;1877.50;inf
35341;82;1880.00;inf
35753;83;1887.14;inf
36177;84;1890.22;inf
36615;85;1896.25;inf
37061;86;1905.71;inf
37485;87;1905.71;inf
37906;88;1905.71;inf
38327;89;1905.71;inf
38743;90;1908.10;inf
39214;91;1908.10;inf
39688;92;1908.10;inf
40154;93;1908.10;inf
40591;94;1908.10;inf
41071;95;1910.36;inf
41487;96;1913.81;inf
41940;97;1913.81;inf
42406;98;1913.81;inf
42855;99;1913.81;inf
43322;100;1916.86;inf
43770;101;1923.81;inf
44198;102;1923.81;inf
44661;103;1923.81;inf
45072;104;1927.02;inf
45504;105;1937.50;inf
45910;106;1937.50;inf
46315;107;1937.50;inf
46702;108;1937.50;inf
47098;109;1937.50;inf
47529;110;1947.38;inf
47946;111;1947.38;inf
48379;112;1947.38;inf
48808;113;1947.38;inf
49218;114;1947.38;inf
49625;115;1949.64;inf
50043;116;1949.64;inf
50476;117;1950.36;inf
50907;118;1953.09;inf
51389;119;1953.10;inf
51859;120;1953.10;inf
52292;121;1953.10;inf
52724;122;1960.36;inf
53181;123;1961.61;inf
53612;124;1963.09;inf
54074;125;1972.50;inf
54442;126;1973.81;inf
54927;127;1973.81;inf
55385;128;1980.48;inf
55849;129;1981.07;inf
56287;130;1984.29;inf
56696;131;1984.29;inf
57090;132;1986.67;inf
57569;133;1986.67;inf
58054;134;1986.67;inf
58551;135;1986.67;inf
59016;136;1990.48;inf
59482;137;1990.71;inf
59928;138;1990.71;inf
60382;139;1990.71;inf
60830;140;1990.71;inf
61263;141;1992.38;inf
61684;142;1992.38;inf
62107;143;1992.38;inf
62537;144;1992.38;inf
62970;145;1997.50;inf
63437;146;1998.21;inf
63874;147;1998.21;inf
64298;148;1998.21;inf
64715;149;2000.36;inf
65147;150;2002.38;inf
65561;151;2012.14;inf
66005;152;2013.57;inf
66441;153;2013.57;inf
66860;154;2013.57;inf
67299;155;2013.57;inf
67743;156;2013.57;inf
68172;157;2015.00;inf
68621;158;2021.07;inf
69077;159;2021.07;inf
69510;160;2022.50;inf
69910;161;2025.95;inf
70404;162;2025.95;inf
70866;163;2025.95;inf
71358;164;2025.95;inf
