time;iter;L;U
206;0;1415.00;inf
609;1;1415.00;inf
984;2;1415.00;inf
1406;3;1415.00;inf
1769;4;1415.00;inf
2157;5;1415.00;inf
2532;6;1415.00;inf
2905;7;1415.00;inf
3261;8;1415.00;inf
3653;9;1415.00;inf
4053;10;1430.00;inf
4466;11;1430.00;inf
4877;12;1430.00;inf
5294;13;1440.00;inf
5704;14;1451.67;inf
6107;15;1459.00;inf
6493;16;1460.00;inf
6913;17;1460.00;inf
7339;18;1466.00;inf
7736;19;1466.00;inf
8158;20;1471.25;inf
8577;21;1471.25;inf
9055;22;1475.00;inf
9493;23;1475.00;inf
9933;24;1486.67;inf
10378;25;1489.00;inf
10811;26;1489.17;inf
11259;27;1490.00;inf
11697;28;1490.00;inf
12076;29;1502.50;inf
12516;30;1502.50;inf
12934;31;1502.50;inf
13386;32;1502.50;inf
13834;33;1502.50;inf
14284;34;1502.50;inf
14736;35;1514.64;inf
15200;36;1515.00;inf
15635;37;1516.59;inf
15988;38;1516.79;inf
16441;39;1516.79;inf
16915;40;1520.08;inf
17325;41;1522.11;inf
17773;42;1522.50;inf
18226;43;1522.50;inf
18727;44;1524.72;inf
19213;45;1525.00;inf
19624;46;1526.87;inf
20071;47;1528.57;inf
20525;48;1530.00;inf
20981;49;1530.24;inf
21404;50;1530.24;inf
21872;51;1530.50;inf
22290;52;1531.07;inf
22750;53;1531.90;inf
23175;54;1532.86;inf
23585;55;1532.86;inf
24002;56;1532.86;inf
24458;57;1547.50;inf
24894;58;1550.00;inf
25332;59;1550.00;inf
25771;60;1550.36;inf
26152;61;1551.25;inf
26613;62;1551.25;inf
27048;63;1552.14;inf
27468;64;1552.14;inf
27899;65;1552.14;inf
28316;66;1557.50;inf
28766;67;1557.50;inf
29194;68;1557.50;inf
29660;69;1558.00;inf
30088;70;1558.68;inf
30514;71;1560.24;inf
30963;72;1560.24;inf
31403;73;1561.76;inf
31843;74;1562.50;inf
32272;75;1563.33;inf
32701;76;1563.33;inf
33121;77;1565.71;inf
33523;78;1570.00;inf
33934;79;1571.18;inf
34424;80;1571.90;inf
34856;81;1571.90;inf
35298;82;1573.33;inf
35729;83;1573.75;inf
36196;84;1575.00;inf
36652;85;1582.92;inf
37072;86;1583.00;inf
37536;87;1585.75;inf
38001;88;1586.81;inf
38466;89;1587.50;inf
38910;90;1587.50;inf
39372;91;1590.00;inf
39807;92;1591.90;inf
40240;93;1592.59;inf
40682;94;1592.59;inf
41147;95;1595.00;inf
41607;96;1595.94;inf
42062;97;1597.50;inf
42521;98;1600.00;inf
43006;99;1600.00;inf
43488;100;1600.00;inf
43983;101;1600.00;inf
44418;102;1600.36;inf
44897;103;1601.25;inf
45370;104;1601.25;inf
45829;105;1603.75;inf
46271;106;1603.75;inf
46716;107;1608.21;inf
47158;108;1608.21;inf
47638;109;1610.00;inf
48094;110;1610.00;inf
48546;111;1610.28;inf
49000;112;1613.33;inf
49453;113;1613.33;inf
49895;114;1615.00;inf
50337;115;1615.00;inf
50777;116;1615.00;inf
51244;117;1620.00;inf
51742;118;1620.00;inf
52188;119;1620.00;inf
52656;120;1621.67;inf
53081;121;1622.62;inf
53541;122;1622.74;inf
53985;123;1622.74;inf
54420;124;1622.74;inf
54758;125;1622.92;inf
55176;126;1624.17;inf
55609;127;1625.00;inf
56064;128;1625.00;inf
56512;129;1626.67;inf
56946;130;1628.75;inf
57415;131;1629.17;inf
57851;132;1630.00;inf
58259;133;1631.58;inf
58695;134;1635.00;inf
59080;135;1636.90;inf
59504;136;1638.95;inf
59972;137;1639.30;inf
60422;138;1640.00;inf
60881;139;1641.07;inf
61352;140;1641.07;inf
61815;141;1641.90;inf
62288;142;1642.50;inf
62722;143;1642.50;inf
63172;144;1644.17;inf
