time;iter;L;U
28;0;5480.61;inf
99;1;5508.23;inf
157;2;5519.96;inf
216;3;5529.95;inf
271;4;5537.23;inf
335;5;5567.64;inf
410;6;5593.14;inf
470;7;5598.73;inf
524;8;5631.49;inf
575;9;5635.74;inf
632;10;5647.69;inf
685;11;5651.16;inf
734;12;5653.77;inf
788;13;5655.93;inf
845;14;5657.08;inf
894;15;5665.67;inf
941;16;5669.82;inf
999;17;5670.09;inf
1070;18;5683.03;inf
1129;19;5684.18;inf
1177;20;5700.81;inf
1237;21;5726.82;inf
1285;22;5735.84;inf
1336;23;5736.31;inf
1388;24;5740.23;inf
1467;25;5740.40;inf
1522;26;5748.03;inf
1574;27;5752.37;inf
1637;28;5754.88;inf
1692;29;5754.92;inf
1758;30;5755.29;inf
1816;31;5759.36;inf
1867;32;5761.71;inf
1921;33;5774.03;inf
1975;34;5775.38;inf
2033;35;5775.95;inf
2087;36;5779.35;inf
2150;37;5785.87;inf
2229;38;5789.13;inf
2302;39;5791.85;inf
2373;40;5794.57;inf
2439;41;5798.22;inf
2519;42;5798.31;inf
2590;43;5802.63;inf
2665;44;5810.87;inf
2733;45;5813.02;inf
2806;46;5821.72;inf
2882;47;5829.12;inf
2944;48;5830.52;inf
3018;49;5831.18;inf
3091;50;5833.72;inf
3159;51;5834.46;inf
3238;52;5835.11;inf
3299;53;5842.24;inf
3357;54;5842.55;inf
3427;55;5847.22;inf
3494;56;5848.34;inf
3559;57;5848.35;inf
3641;58;5851.32;inf
3704;59;5851.33;inf
3777;60;5853.18;inf
3856;61;5855.19;inf
3946;62;5855.89;inf
4017;63;5855.89;inf
4104;64;5862.18;inf
4198;65;5865.26;inf
4283;66;5867.40;inf
4378;67;5868.46;inf
4462;68;5868.62;inf
4547;69;5869.13;inf
4635;70;5871.98;inf
4726;71;5873.34;inf
4804;72;5875.05;inf
4882;73;5875.69;inf
4960;74;5875.90;inf
5021;75;5881.78;inf
5096;76;5882.75;inf
5161;77;5883.79;inf
5233;78;5886.10;inf
5314;79;5886.63;inf
5394;80;5887.22;inf
5465;81;5893.18;inf
5542;82;5894.67;inf
5604;83;5895.71;inf
5677;84;5896.91;inf
5763;85;5898.09;inf
5834;86;5900.68;inf
5907;87;5905.15;inf
5972;88;5905.94;inf
6039;89;5905.96;inf
6116;90;5907.75;inf
6184;91;5907.75;inf
6247;92;5908.05;inf
6309;93;5909.03;inf
6368;94;5910.67;inf
6426;95;5910.67;inf
6484;96;5911.13;inf
6535;97;5912.03;inf
6585;98;5913.95;inf
6637;99;5914.89;inf
6690;100;5915.65;inf
6749;101;5917.08;inf
6822;102;5922.23;inf
6877;103;5923.53;inf
6934;104;5924.17;inf
6990;105;5924.23;inf
7046;106;5925.08;inf
7096;107;5926.54;inf
7151;108;5926.55;inf
7202;109;5928.19;inf
7253;110;5928.34;inf
7302;111;5931.02;inf
7359;112;5931.49;inf
7408;113;5931.59;inf
7461;114;5932.75;inf
7514;115;5934.84;inf
7571;116;5935.31;inf
7618;117;5935.75;inf
7665;118;5936.02;inf
7714;119;5936.12;inf
7768;120;5936.17;inf
7822;121;5938.59;inf
7877;122;5938.59;inf
7932;123;5938.67;inf
7988;124;5939.07;inf
8042;125;5939.66;inf
8091;126;5941.54;inf
8139;127;5942.14;inf
8203;128;5945.31;inf
8250;129;5946.14;inf
8303;130;5946.27;inf
8365;131;5948.03;inf
8425;132;5948.48;inf
8474;133;5949.76;inf
8526;134;5949.88;inf
8583;135;5950.07;inf
8633;136;5950.31;inf
8682;137;5951.59;inf
8732;138;5951.76;inf
8786;139;5953.08;inf
8838;140;5954.13;inf
8884;141;5955.46;inf
8945;142;5956.57;inf
8997;143;5956.75;inf
9045;144;5956.90;inf
9098;145;5958.13;inf
9145;146;5958.19;inf
9204;147;5958.21;inf
9256;148;5958.67;inf
9302;149;5959.11;inf
9350;150;5959.71;inf
9404;151;5961.12;inf
9455;152;5961.75;inf
9506;153;5963.57;inf
9558;154;5963.67;inf
9613;155;5965.09;inf
9670;156;5965.11;inf
9720;157;5965.68;inf
9771;158;5965.89;inf
9826;159;5968.04;inf
9876;160;5968.45;inf
9925;161;5970.70;inf
9984;162;5970.74;inf
10043;163;5972.16;inf
10090;164;5972.91;inf
10142;165;5976.00;inf
10199;166;5976.11;inf
10250;167;5976.54;inf
10300;168;5978.78;inf
10351;169;5979.51;inf
10402;170;5981.27;inf
10454;171;5981.33;inf
10500;172;5981.49;inf
10555;173;5981.91;inf
10615;174;5983.01;inf
10664;175;5983.20;inf
10713;176;5986.33;inf
10764;177;5986.33;inf
10821;178;5988.73;inf
10868;179;5990.24;inf
10922;180;5990.68;inf
10971;181;5990.89;inf
11037;182;5991.83;inf
11091;183;5992.81;inf
11143;184;5993.22;inf
11200;185;5995.49;inf
11262;186;5995.94;inf
11313;187;5996.70;inf
11364;188;5997.75;inf
11420;189;5998.86;inf
11479;190;5999.21;inf
11532;191;6000.18;inf
11589;192;6000.32;inf
11654;193;6000.32;inf
11711;194;6001.31;inf
11766;195;6002.19;inf
11822;196;6002.48;inf
11874;197;6003.03;inf
11920;198;6003.04;inf
11965;199;6003.12;inf
12012;200;6003.80;inf
12061;201;6004.37;inf
12115;202;6004.99;inf
12164;203;6005.85;inf
12216;204;6006.16;inf
12270;205;6006.28;inf
12322;206;6006.29;inf
12371;207;6006.62;inf
12417;208;6006.96;inf
12473;209;6007.35;inf
12526;210;6008.08;inf
12577;211;6009.39;inf
12629;212;6009.58;inf
12685;213;6009.77;inf
12736;214;6009.80;inf
12793;215;6009.80;inf
12849;216;6011.56;inf
12906;217;6012.26;inf
12955;218;6012.57;inf
13004;219;6013.07;inf
13064;220;6013.76;inf
13125;221;6013.91;inf
13194;222;6014.62;inf
13252;223;6016.16;inf
13321;224;6016.29;inf
13383;225;6016.85;inf
13443;226;6016.95;inf
13497;227;6018.12;inf
13557;228;6018.30;inf
13617;229;6018.80;inf
13672;230;6020.70;inf
13737;231;6020.72;inf
13793;232;6020.72;inf
13846;233;6020.86;inf
13901;234;6021.15;inf
13979;235;6021.28;inf
14055;236;6021.75;inf
14122;237;6022.17;inf
14204;238;6022.96;inf
14291;239;6023.00;inf
14383;240;6023.27;inf
14464;241;6023.30;inf
14525;242;6023.54;inf
14614;243;6025.57;inf
14679;244;6025.61;inf
14757;245;6025.92;inf
14826;246;6026.52;inf
14883;247;6027.20;inf
14941;248;6027.75;inf
15001;249;6029.86;inf
15056;250;6030.04;inf
15117;251;6030.62;inf
15169;252;6030.88;inf
15231;253;6031.61;inf
15295;254;6031.89;inf
15354;255;6032.16;inf
15413;256;6032.54;inf
15470;257;6032.57;inf
15523;258;6032.82;inf
15574;259;6033.35;inf
15625;260;6033.41;inf
15678;261;6033.77;inf
15731;262;6034.67;inf
15780;263;6034.69;inf
15838;264;6034.92;inf
15893;265;6034.93;inf
15946;266;6035.29;inf
16002;267;6035.86;inf
16059;268;6035.99;inf
16108;269;6036.07;inf
16156;270;6036.16;inf
16215;271;6036.95;inf
16274;272;6036.95;inf
16327;273;6037.03;inf
16384;274;6037.54;inf
16438;275;6037.63;inf
16500;276;6037.79;inf
16552;277;6038.39;inf
16605;278;6038.77;inf
16661;279;6039.90;inf
16711;280;6040.04;inf
16762;281;6040.12;inf
16818;282;6040.96;inf
16879;283;6042.91;inf
16937;284;6043.77;inf
16992;285;6043.83;inf
17045;286;6044.03;inf
17105;287;6045.12;inf
17156;288;6045.23;inf
17210;289;6045.38;inf
17260;290;6045.89;inf
17316;291;6046.53;inf
17375;292;6046.71;inf
17428;293;6047.30;inf
17498;294;6047.72;inf
17549;295;6048.40;inf
17606;296;6048.44;inf
17663;297;6049.95;inf
17719;298;6050.67;inf
17767;299;6050.76;inf
17820;300;6050.85;inf
17871;301;6051.01;inf
17927;302;6051.15;inf
17981;303;6051.50;inf
18030;304;6051.94;inf
18079;305;6053.15;inf
18136;306;6053.15;inf
18188;307;6053.39;inf
18238;308;6053.39;inf
18290;309;6053.49;inf
18351;310;6055.12;inf
18404;311;6055.30;inf
18472;312;6056.98;inf
18526;313;6057.85;inf
18581;314;6058.22;inf
18637;315;6058.60;inf
18695;316;6059.36;inf
18754;317;6059.99;inf
18806;318;6060.07;inf
18855;319;6060.28;inf
18906;320;6061.04;inf
18961;321;6062.85;inf
19015;322;6063.27;inf
19065;323;6063.47;inf
19117;324;6063.84;inf
19171;325;6063.84;inf
19224;326;6064.21;inf
19277;327;6064.34;inf
19326;328;6064.63;inf
19380;329;6064.76;inf
19430;330;6066.03;inf
19482;331;6066.14;inf
19547;332;6066.18;inf
19598;333;6066.33;inf
19652;334;6066.45;inf
19706;335;6066.55;inf
19766;336;6066.59;inf
19818;337;6066.59;inf
19866;338;6067.67;inf
19917;339;6067.87;inf
19978;340;6068.10;inf
20027;341;6068.54;inf
20077;342;6069.41;inf
20127;343;6069.45;inf
20185;344;6069.77;inf
20239;345;6070.08;inf
20286;346;6070.13;inf
20334;347;6071.94;inf
20386;348;6072.06;inf
20436;349;6072.16;inf
20491;350;6072.82;inf
20540;351;6073.38;inf
20597;352;6073.51;inf
20649;353;6073.64;inf
20702;354;6073.97;inf
20759;355;6073.97;inf
20820;356;6074.64;inf
20871;357;6075.04;inf
20921;358;6075.68;inf
20977;359;6076.03;inf
21034;360;6076.80;inf
21092;361;6078.43;inf
21151;362;6080.27;inf
21215;363;6080.60;inf
21266;364;6081.32;inf
21315;365;6081.39;inf
21370;366;6081.75;inf
21426;367;6081.77;inf
21480;368;6081.99;inf
21530;369;6082.12;inf
21582;370;6082.37;inf
21645;371;6082.71;inf
21701;372;6082.71;inf
21753;373;6082.73;inf
21806;374;6083.48;inf
21857;375;6083.79;inf
21909;376;6083.89;inf
21957;377;6084.25;inf
22012;378;6084.53;inf
22061;379;6085.25;inf
22109;380;6085.66;inf
22163;381;6085.83;inf
22217;382;6086.73;inf
22268;383;6087.40;inf
22322;384;6087.51;inf
22375;385;6087.52;inf
22430;386;6087.85;inf
22483;387;6088.38;inf
22532;388;6088.46;inf
22579;389;6088.47;inf
22641;390;6088.56;inf
