time;iter;L;U
754;0;5480.61;inf
2213;1;5541.86;inf
3619;2;5541.86;inf
4184;3;5541.86;inf
4686;4;5541.86;inf
5069;5;5541.86;inf
5249;6;5541.86;inf
5404;7;5541.86;inf
5555;8;5541.86;inf
5687;9;5541.86;inf
5768;10;5541.86;inf
5817;11;5541.86;inf
5868;12;5541.86;inf
6004;13;5541.86;inf
6052;14;5541.86;inf
6140;15;5541.86;10900.00
6231;16;5541.86;10900.00
6321;17;5541.86;10900.00
6412;18;5541.86;9660.00
6464;19;5541.86;9350.00
6517;20;5541.86;9350.00
6565;21;5541.86;9350.00
6688;22;5541.86;9300.00
6722;23;5541.86;9300.00
6755;24;5541.86;9210.00
6788;25;5541.86;9210.00
6821;26;5541.86;9210.00
6874;27;5541.86;9210.00
6898;28;5541.86;9210.00
6980;29;5541.86;9210.00
7001;30;5541.86;9210.00
7086;31;5541.86;9210.00
7178;32;5541.86;9210.00
7245;33;5541.86;9210.00
7268;34;5541.86;9210.00
7291;35;5541.86;9210.00
7414;36;5541.86;9210.00
7495;37;5541.86;9210.00
7518;38;5541.86;9210.00
7680;39;5541.86;9210.00
7765;40;5541.86;9210.00
7788;41;5541.86;9210.00
7813;42;5541.86;9210.00
7897;43;5541.86;9210.00
7938;44;5541.86;9210.00
7976;45;5541.86;9210.00
8073;46;5541.86;9210.00
8098;47;5541.86;9210.00
8170;48;5541.86;9160.00
8207;49;5541.86;9160.00
8286;50;5541.86;9160.00
8307;51;5541.86;9160.00
8344;52;5541.86;9160.00
8381;53;5541.86;9160.00
8418;54;5541.86;9160.00
8514;55;5541.86;9160.00
8538;56;5541.86;9160.00
8563;57;5541.86;9160.00
8615;58;5541.86;9160.00
8694;59;5541.86;9160.00
8761;60;5541.86;9160.00
8844;61;5541.86;9110.00
8866;62;5541.86;9110.00
8888;63;5541.86;9110.00
8923;64;5541.86;9110.00
8996;65;5541.86;9110.00
9113;66;5541.86;9110.00
9135;67;5541.86;9110.00
9183;68;5541.86;9110.00
9216;69;5541.86;9110.00
9274;70;5541.86;9110.00
9296;71;5541.86;9110.00
9331;72;5541.86;9110.00
9372;73;5541.86;9110.00
9410;74;5541.86;9080.00
9446;75;5541.86;9080.00
9482;76;5541.86;9080.00
9519;77;5541.86;9080.00
9544;78;5541.86;9080.00
9599;79;5541.86;9080.00
9647;80;5541.86;9080.00
9681;81;5541.86;9080.00
9714;82;5541.86;9080.00
9747;83;5541.86;9080.00
9772;84;5541.86;9080.00
9806;85;5541.86;9080.00
9883;86;5541.86;9080.00
9905;87;5541.86;9080.00
9938;88;5541.86;9080.00
10030;89;5541.86;9080.00
10064;90;5541.86;9080.00
10097;91;5541.86;9080.00
10133;92;5541.86;9080.00
10173;93;5541.86;9080.00
10199;94;5541.86;9080.00
10221;95;5541.86;9080.00
10271;96;5541.86;9080.00
10308;97;5541.86;9080.00
10386;98;5541.86;9080.00
10412;99;5541.86;9080.00
10461;100;5541.86;9080.00
10497;101;5541.86;9080.00
10533;102;5541.86;9080.00
10569;103;5541.86;9080.00
10595;104;5541.86;9080.00
10644;105;5541.86;9080.00
10691;106;5541.86;9080.00
10739;107;5541.86;9080.00
10762;108;5541.86;9080.00
10811;109;5541.86;9080.00
10879;110;5541.86;9080.00
10900;111;5541.86;9080.00
10939;112;5541.86;9080.00
10990;113;5541.86;9080.00
11015;114;5541.86;9080.00
11043;115;5541.86;9080.00
11098;116;5541.86;9080.00
11181;117;5541.86;9080.00
11204;118;5541.86;9080.00
11256;119;5541.86;9080.00
11327;120;5541.86;9080.00
11350;121;5541.86;9080.00
11428;122;5541.86;9080.00
11456;123;5541.86;9080.00
11506;124;5541.86;9080.00
11575;125;5541.86;9080.00
11599;126;5541.86;9080.00
11705;127;5541.86;9080.00
11732;128;5541.86;9080.00
11779;129;5541.86;9080.00
11814;130;5541.86;9080.00
11897;131;5541.86;9080.00
11964;132;5541.86;9080.00
12045;133;5541.86;9080.00
12069;134;5541.86;9080.00
12093;135;5541.86;9080.00
12144;136;5541.86;9060.00
12215;137;5541.86;9060.00
12239;138;5541.86;9060.00
12290;139;5541.86;9060.00
12367;140;5541.86;9060.00
12393;141;5541.86;9060.00
12431;142;5541.86;9060.00
12471;143;5541.86;9060.00
12549;144;5541.86;9060.00
12638;145;5541.86;9060.00
12677;146;5541.86;9060.00
12702;147;5541.86;9060.00
12728;148;5541.86;9060.00
12817;149;5541.86;9060.00
12873;150;5541.86;9060.00
12924;151;5541.86;9060.00
12948;152;5541.86;9060.00
12985;153;5541.86;9060.00
13046;154;5541.86;9060.00
13070;155;5541.86;9060.00
13119;156;5541.86;9060.00
13153;157;5541.86;9060.00
13188;158;5541.86;9060.00
13257;159;5541.86;9060.00
13279;160;5541.86;9060.00
13328;161;5541.86;9060.00
13363;162;5541.86;9060.00
13385;163;5541.86;9060.00
13434;164;5541.86;9060.00
13468;165;5541.86;9060.00
13504;166;5541.86;9060.00
13542;167;5541.86;9060.00
13612;168;5541.86;9060.00
13635;169;5541.86;9060.00
13683;170;5541.86;9060.00
13720;171;5541.86;9060.00
13744;172;5541.86;9060.00
13782;173;5541.86;9060.00
13832;174;5541.86;9060.00
13870;175;5541.86;9060.00
13896;176;5541.86;9060.00
13935;177;5541.86;9060.00
13974;178;5541.86;9060.00
14010;179;5541.86;9060.00
14036;180;5541.86;9060.00
14171;181;5541.86;8920.00
14250;182;5541.86;8920.00
14285;183;5541.86;8920.00
14310;184;5541.86;8920.00
14349;185;5541.86;8920.00
14421;186;5541.86;8920.00
14445;187;5541.86;8920.00
14540;188;5541.86;8920.00
14576;189;5541.86;8920.00
14612;190;5541.86;8920.00
14649;191;5541.86;8920.00
14686;192;5541.86;8920.00
14724;193;5541.86;8920.00
14763;194;5541.86;8920.00
14789;195;5541.86;8920.00
14837;196;5541.86;8920.00
14873;197;5541.86;8920.00
14909;198;5541.86;8920.00
14950;199;5541.86;8920.00
14989;200;5541.86;8920.00
15028;201;5541.86;8920.00
15054;202;5541.86;8920.00
15102;203;5541.86;8920.00
15139;204;5541.86;8920.00
15176;205;5541.86;8920.00
15211;206;5541.86;8920.00
15290;207;5541.86;8920.00
15313;208;5541.86;8920.00
15337;209;5541.86;8920.00
15387;210;5541.86;8920.00
15422;211;5541.86;8920.00
15456;212;5541.86;8920.00
15492;213;5541.86;8920.00
15527;214;5541.86;8920.00
15554;215;5541.86;8920.00
15602;216;5541.86;8920.00
15652;217;5541.86;8920.00
15739;218;5541.86;8920.00
15763;219;5541.86;8920.00
15786;220;5541.86;8920.00
15821;221;5541.86;8920.00
15856;222;5541.86;8920.00
15902;223;5541.86;8920.00
15975;224;5541.86;8920.00
16000;225;5541.86;8920.00
16037;226;5541.86;8920.00
16119;227;5541.86;8920.00
16143;228;5541.86;8920.00
16196;229;5541.86;8920.00
16232;230;5541.86;8920.00
16279;231;5541.86;8920.00
16304;232;5541.86;8920.00
16338;233;5541.86;8920.00
16376;234;5541.86;8920.00
16400;235;5541.86;8920.00
16453;236;5541.86;8920.00
16492;237;5541.86;8920.00
16530;238;5541.86;8920.00
16569;239;5541.86;8920.00
16607;240;5541.86;8920.00
16645;241;5541.86;8920.00
16708;242;5541.86;8920.00
16732;243;5541.86;8920.00
16784;244;5541.86;8920.00
16810;245;5541.86;8920.00
16849;246;5541.86;8920.00
16876;247;5541.86;8920.00
16932;248;5541.86;8920.00
16984;249;5541.86;8920.00
17021;250;5541.86;8920.00
17045;251;5541.86;8920.00
17097;252;5541.86;8920.00
17134;253;5541.86;8920.00
17173;254;5541.86;8920.00
17213;255;5541.86;8920.00
17249;256;5541.86;8920.00
17275;257;5541.86;8920.00
17312;258;5541.86;8920.00
17365;259;5541.86;8920.00
17390;260;5541.86;8920.00
17429;261;5541.86;8920.00
17467;262;5541.86;8920.00
17492;263;5541.86;8920.00
17547;264;5541.86;8920.00
17601;265;5541.86;8920.00
17653;266;5541.86;8920.00
17690;267;5541.86;8920.00
17752;268;5541.86;8920.00
17791;269;5541.86;8920.00
17818;270;5541.86;8920.00
17882;271;5541.86;8920.00
17919;272;5541.86;8920.00
17955;273;5541.86;8920.00
17996;274;5541.86;8920.00
18037;275;5541.86;8920.00
18077;276;5541.86;8920.00
18119;277;5541.86;8920.00
18159;278;5541.86;8920.00
18187;279;5541.86;8920.00
18228;280;5541.86;8920.00
18268;281;5541.86;8920.00
18308;282;5541.86;8920.00
18363;283;5541.86;8920.00
18388;284;5541.86;8920.00
18441;285;5541.86;8920.00
18466;286;5541.86;8920.00
18505;287;5541.86;8920.00
18546;288;5541.86;8920.00
18573;289;5541.86;8920.00
18627;290;5541.86;8920.00
18680;291;5541.86;8920.00
18719;292;5541.86;8920.00
18743;293;5541.86;8920.00
18794;294;5541.86;8920.00
18832;295;5541.86;8920.00
18856;296;5541.86;8920.00
18906;297;5541.86;8910.00
18954;298;5541.86;8910.00
18992;299;5541.86;8910.00
19017;300;5541.86;8910.00
19042;301;5541.86;8910.00
19094;302;5541.86;8910.00
19132;303;5541.86;8910.00
19170;304;5541.86;8910.00
19210;305;5541.86;8910.00
19249;306;5541.86;8910.00
19288;307;5541.86;8910.00
19315;308;5541.86;8910.00
