time;iter;L;U
3027;0;5480.61;inf
9302;1;5541.86;inf
15080;2;5621.01;inf
20511;3;5655.21;inf
26344;4;5681.45;inf
31884;5;5715.64;inf
37785;6;5725.36;inf
42641;7;5743.71;inf
48250;8;5761.87;inf
53399;9;5812.68;inf
58562;10;5818.76;inf
64916;11;5822.31;inf
70435;12;5840.12;inf
76207;13;5872.37;inf
81052;14;5878.94;inf
85763;15;5879.07;inf
90446;16;5879.28;inf
95422;17;5891.78;inf
100322;18;5897.75;inf
105329;19;5906.27;inf
110632;20;5909.96;inf
116152;21;5922.51;inf
121433;22;5934.89;inf
127015;23;5940.46;inf
131519;24;5943.08;inf
137013;25;5944.73;inf
142230;26;5947.21;inf
147531;27;5954.64;inf
152294;28;5957.04;inf
157551;29;5966.97;inf
162344;30;5972.04;inf
167627;31;5973.29;inf
172724;32;5974.46;inf
178132;33;5977.92;inf
182995;34;5981.12;inf
188339;35;5987.24;inf
193714;36;5987.43;inf
198398;37;5990.06;inf
203527;38;5990.58;inf
209081;39;5994.33;inf
214181;40;5996.34;inf
219796;41;6000.66;inf
225349;42;6000.99;inf
231545;43;6009.95;inf
237024;44;6010.51;inf
242085;45;6013.39;inf
247462;46;6015.59;inf
252819;47;6016.84;inf
258087;48;6026.15;inf
263101;49;6029.37;inf
268431;50;6037.78;inf
272982;51;6037.84;inf
278552;52;6038.82;inf
284201;53;6038.88;inf
289273;54;6043.43;inf
294176;55;6045.32;inf
299047;56;6048.32;inf
304244;57;6050.52;inf
309037;58;6053.34;inf
313986;59;6054.66;inf
318777;60;6057.35;inf
323396;61;6058.20;inf
328692;62;6060.33;inf
334732;63;6062.39;inf
339461;64;6067.82;inf
344770;65;6068.21;inf
350277;66;6069.03;inf
355948;67;6069.65;inf
360706;68;6070.54;inf
366212;69;6073.03;inf
371530;70;6074.91;inf
377182;71;6076.95;inf
382298;72;6078.56;inf
387460;73;6079.81;inf
393107;74;6081.21;inf
398519;75;6082.40;inf
404044;76;6085.16;inf
409005;77;6086.40;inf
414295;78;6088.62;inf
418884;79;6089.54;inf
423388;80;6089.98;inf
428081;81;6090.36;inf
432843;82;6091.00;inf
438089;83;6091.97;inf
442858;84;6093.42;inf
448692;85;6094.67;inf
454212;86;6094.76;inf
459759;87;6095.99;inf
464648;88;6100.92;inf
469090;89;6101.84;inf
473808;90;6102.16;inf
478773;91;6105.37;inf
483893;92;6105.77;inf
489264;93;6106.29;inf
494291;94;6108.35;inf
499400;95;6108.66;inf
505393;96;6108.67;inf
511618;97;6111.86;inf
517268;98;6112.38;inf
522371;99;6114.66;inf
526410;100;6117.71;inf
532207;101;6122.13;inf
536741;102;6122.50;inf
541321;103;6122.77;inf
545990;104;6122.91;inf
551888;105;6129.45;inf
556529;106;6129.85;inf
561388;107;6130.25;inf
566263;108;6130.68;inf
571149;109;6131.50;inf
575685;110;6133.09;inf
580894;111;6133.40;inf
585619;112;6133.67;inf
589948;113;6134.60;inf
595271;114;6140.52;inf
601379;115;6141.95;inf
607629;116;6142.48;inf
612786;117;6142.91;inf
618018;118;6143.74;inf
623479;119;6144.63;inf
628629;120;6145.45;inf
634278;121;6146.03;inf
639008;122;6148.01;inf
643935;123;6149.31;inf
648677;124;6149.66;inf
653692;125;6149.82;inf
659341;126;6150.34;inf
665164;127;6150.42;inf
670117;128;6152.86;inf
675746;129;6153.21;inf
681078;130;6153.39;inf
686397;131;6155.17;inf
691191;132;6155.28;inf
696407;133;6156.03;inf
701880;134;6156.42;inf
706436;135;6157.62;inf
711132;136;6158.76;inf
716542;137;6159.57;inf
721101;138;6160.38;inf
727467;139;6160.72;inf
732295;140;6161.57;inf
737238;141;6162.16;inf
742362;142;6162.90;inf
746984;143;6163.66;inf
752154;144;6163.70;inf
758277;145;6165.01;inf
764199;146;6169.60;inf
769477;147;6170.33;inf
775328;148;6171.02;inf
780652;149;6172.19;inf
785795;150;6172.39;inf
789979;151;6172.84;inf
795747;152;6173.40;inf
800449;153;6173.95;inf
805826;154;6175.71;inf
810401;155;6177.09;inf
815929;156;6178.33;inf
820950;157;6179.34;inf
825509;158;6181.44;inf
830512;159;6184.25;inf
835604;160;6185.60;inf
840586;161;6188.37;inf
846205;162;6188.38;inf
850761;163;6189.17;inf
856321;164;6189.83;inf
862244;165;6189.89;inf
867122;166;6191.23;inf
872385;167;6191.51;inf
877730;168;6191.62;inf
882523;169;6191.99;inf
887224;170;6192.48;inf
892353;171;6192.48;inf
897739;172;6192.83;inf
903038;173;6194.16;inf
908337;174;6196.97;inf
913522;175;6199.90;inf
919364;176;6201.60;inf
924443;177;6201.77;inf
930390;178;6202.24;inf
935437;179;6204.28;inf
941427;180;6205.18;inf
946870;181;6205.42;inf
951542;182;6205.69;inf
956857;183;6207.76;inf
961128;184;6208.21;inf
967617;185;6208.42;inf
972276;186;6209.01;inf
977283;187;6209.04;inf
982037;188;6210.10;inf
986927;189;6210.73;inf
991860;190;6211.67;inf
