time;iter;L;U
1;0;0.00;inf
3;1;0.00;1299.00
6;2;0.00;1299.00
8;3;0.00;1299.00
10;4;0.00;1299.00
21;5;0.00;1299.00
27;6;0.00;1299.00
45;7;0.00;1299.00
54;8;0.00;1299.00
61;9;0.00;1299.00
66;10;0.00;1299.00
70;11;0.00;1299.00
74;12;0.00;1299.00
78;13;0.00;1299.00
82;14;0.00;1299.00
85;15;0.00;1299.00
87;16;0.00;1299.00
90;17;0.00;1299.00
92;18;0.00;1299.00
95;19;0.00;1299.00
97;20;0.00;1299.00
100;21;0.00;1299.00
103;22;0.00;1299.00
105;23;-0.00;1299.00
109;24;-0.00;1299.00
114;25;-0.00;1299.00
117;26;-0.00;1299.00
119;27;-0.00;1299.00
121;28;-0.00;1299.00
124;29;-0.00;1299.00
126;30;-0.00;1299.00
128;31;-0.00;1299.00
130;32;-0.00;1299.00
132;33;-0.00;1299.00
134;34;-0.00;1299.00
136;35;-0.00;1299.00
138;36;-0.00;222.00
139;37;-0.00;222.00
141;38;-0.00;222.00
144;39;-0.00;222.00
146;40;-0.00;222.00
147;41;-0.00;222.00
149;42;-0.00;222.00
151;43;-0.00;222.00
153;44;-0.00;222.00
155;45;-0.00;222.00
157;46;-0.00;222.00
159;47;-0.00;222.00
162;48;-0.00;222.00
165;49;-0.00;222.00
166;50;-0.00;222.00
168;51;-0.00;222.00
170;52;-0.00;222.00
172;53;-0.00;222.00
174;54;-0.00;222.00
176;55;-0.00;222.00
179;56;-0.00;222.00
181;57;0.00;222.00
183;58;0.00;222.00
185;59;0.00;222.00
186;60;-0.00;222.00
188;61;-0.00;222.00
190;62;-0.00;222.00
192;63;-0.00;222.00
194;64;-0.00;222.00
196;65;-0.00;222.00
198;66;-0.00;222.00
200;67;0.00;222.00
202;68;0.00;222.00
204;69;-0.00;222.00
206;70;-0.00;222.00
208;71;0.00;222.00
210;72;-0.00;222.00
211;73;-0.00;222.00
214;74;-0.00;222.00
216;75;0.00;222.00
218;76;0.00;222.00
220;77;-0.00;222.00
221;78;0.00;222.00
224;79;-0.00;222.00
226;80;-0.00;222.00
228;81;0.00;222.00
230;82;0.00;222.00
232;83;0.00;222.00
234;84;0.00;222.00
236;85;0.00;222.00
239;86;-0.00;222.00
241;87;-0.00;222.00
244;88;0.00;222.00
246;89;0.00;222.00
248;90;0.00;222.00
250;91;0.00;222.00
252;92;0.00;222.00
255;93;-0.00;222.00
256;94;-0.00;222.00
258;95;-0.00;222.00
260;96;-0.00;222.00
262;97;-0.00;222.00
264;98;-0.00;222.00
266;99;-0.00;222.00
268;100;-0.00;222.00
270;101;-0.00;222.00
272;102;-0.00;222.00
274;103;-0.00;222.00
276;104;0.00;222.00
278;105;0.00;222.00
280;106;-0.00;222.00
282;107;-0.00;222.00
284;108;0.00;222.00
286;109;0.00;222.00
288;110;0.00;222.00
290;111;0.00;222.00
292;112;0.00;222.00
295;113;0.00;222.00
297;114;0.00;222.00
299;115;0.00;222.00
301;116;0.00;222.00
304;117;0.00;222.00
306;118;0.00;222.00
308;119;0.00;222.00
310;120;0.00;222.00
311;121;0.00;222.00
313;122;-0.00;222.00
315;123;-0.00;222.00
317;124;-0.00;222.00
319;125;-0.00;222.00
321;126;-0.00;222.00
323;127;-0.00;222.00
325;128;-0.00;222.00
327;129;0.00;222.00
329;130;0.00;222.00
332;131;0.00;222.00
334;132;0.00;222.00
336;133;0.00;222.00
338;134;-0.00;222.00
340;135;-0.00;222.00
343;136;-0.00;222.00
345;137;-0.00;222.00
347;138;-0.00;222.00
349;139;-0.00;222.00
351;140;-0.00;222.00
353;141;-0.00;222.00
355;142;-0.00;222.00
357;143;-0.00;222.00
359;144;-0.00;222.00
361;145;-0.00;222.00
363;146;-0.00;222.00
365;147;-0.00;222.00
367;148;-0.00;222.00
369;149;-0.00;222.00
371;150;-0.00;222.00
373;151;-0.00;222.00
375;152;-0.00;222.00
377;153;-0.00;222.00
379;154;-0.00;222.00
381;155;-0.00;222.00
383;156;-0.00;222.00
385;157;-0.00;222.00
387;158;-0.00;222.00
389;159;-0.00;222.00
391;160;-0.00;222.00
393;161;-0.00;222.00
395;162;-0.00;222.00
397;163;-0.00;222.00
399;164;-0.00;222.00
401;165;-0.00;222.00
404;166;-0.00;222.00
406;167;-0.00;222.00
407;168;-0.00;222.00
409;169;-0.00;222.00
411;170;-0.00;222.00
414;171;0.00;222.00
416;172;-0.00;222.00
418;173;0.00;222.00
420;174;-0.00;222.00
423;175;0.00;222.00
426;176;-0.00;222.00
429;177;0.00;222.00
431;178;0.00;222.00
434;179;-0.00;222.00
436;180;0.00;222.00
438;181;-0.00;222.00
440;182;-0.00;206.00
444;183;0.00;206.00
446;184;-0.00;206.00
449;185;0.00;65.00
451;186;0.00;65.00
454;187;-0.00;65.00
456;188;0.00;65.00
458;189;0.00;65.00
460;190;0.00;65.00
463;191;-0.00;65.00
464;192;-0.00;65.00
466;193;-0.00;65.00
468;194;0.00;65.00
470;195;-0.00;65.00
472;196;0.00;65.00
474;197;-0.00;65.00
476;198;-0.00;65.00
478;199;-0.00;65.00
480;200;-0.00;65.00
482;201;-0.00;65.00
484;202;0.00;65.00
486;203;-0.00;65.00
488;204;-0.00;65.00
490;205;-0.00;65.00
492;206;-0.00;65.00
494;207;-0.00;65.00
496;208;-0.00;65.00
498;209;0.00;65.00
500;210;0.00;65.00
502;211;-0.00;65.00
504;212;-0.00;65.00
506;213;0.00;65.00
508;214;0.00;65.00
511;215;0.00;65.00
513;216;0.00;65.00
515;217;0.00;65.00
517;218;0.00;65.00
520;219;0.00;65.00
522;220;-0.00;65.00
524;221;-0.00;65.00
526;222;-0.00;65.00
529;223;-0.00;65.00
531;224;-0.00;65.00
533;225;-0.00;65.00
534;226;-0.00;65.00
536;227;-0.00;65.00
538;228;-0.00;65.00
540;229;-0.00;65.00
542;230;-0.00;65.00
544;231;-0.00;65.00
546;232;-0.00;65.00
548;233;0.00;65.00
550;234;0.00;65.00
552;235;0.00;65.00
554;236;0.00;65.00
557;237;0.00;65.00
559;238;0.00;65.00
561;239;0.00;65.00
564;240;-0.00;65.00
566;241;-0.00;65.00
568;242;-0.00;65.00
570;243;-0.00;65.00
572;244;-0.00;65.00
574;245;-0.00;65.00
577;246;-0.00;65.00
579;247;-0.00;65.00
581;248;-0.00;65.00
583;249;-0.00;65.00
584;250;-0.00;65.00
587;251;-0.00;65.00
589;252;-0.00;65.00
590;253;-0.00;65.00
592;254;-0.00;65.00
594;255;-0.00;65.00
