time;iter;L;U
35;0;5480.61;inf
129;1;5508.23;inf
213;2;5519.96;inf
296;3;5529.95;inf
385;4;5537.23;inf
464;5;5567.64;inf
549;6;5593.14;inf
645;7;5598.73;inf
759;8;5631.49;inf
860;9;5647.69;inf
966;10;5651.16;inf
1068;11;5653.77;inf
1162;12;5657.08;inf
1293;13;5665.67;inf
1384;14;5670.09;inf
1483;15;5683.03;inf
1572;16;5684.18;inf
1675;17;5700.81;inf
1779;18;5709.68;inf
1975;19;5721.38;inf
2070;20;5726.82;inf
2171;21;5736.24;inf
2283;22;5736.31;inf
2376;23;5739.96;inf
2468;24;5740.40;inf
2579;25;5748.03;inf
2697;26;5750.29;inf
2830;27;5750.48;inf
2984;28;5754.92;inf
3097;29;5756.08;inf
3195;30;5761.70;inf
3274;31;5763.32;inf
3384;32;5767.73;inf
3463;33;5769.58;inf
3562;34;5775.56;inf
3633;35;5779.35;inf
3711;36;5782.20;inf
3808;37;5782.81;inf
3867;38;5784.36;inf
3933;39;5784.68;inf
4007;40;5784.68;inf
4084;41;5791.79;inf
4245;42;5792.23;inf
4368;43;5793.79;inf
4503;44;5794.57;inf
4603;45;5796.60;inf
4673;46;5796.93;inf
4731;47;5797.17;inf
4785;48;5798.22;inf
4853;49;5799.57;inf
4915;50;5802.61;inf
4995;51;5804.15;inf
5054;52;5810.87;inf
5132;53;5812.99;inf
5210;54;5815.52;inf
5289;55;5818.77;inf
5373;56;5820.79;inf
5459;57;5821.72;inf
5546;58;5821.72;inf
5634;59;5824.05;inf
5718;60;5828.51;inf
5777;61;5828.93;inf
5832;62;5831.97;inf
5888;63;5832.69;inf
5961;64;5833.55;inf
6017;65;5834.05;inf
6080;66;5836.26;inf
6144;67;5837.42;inf
6203;68;5837.57;inf
6273;69;5837.57;inf
6420;70;5840.14;inf
6555;71;5841.26;inf
6687;72;5841.77;inf
6811;73;5843.76;inf
6922;74;5844.54;inf
7048;75;5847.78;inf
7169;76;5848.38;inf
7284;77;5850.06;inf
7416;78;5851.60;inf
7518;79;5852.85;inf
7648;80;5853.09;inf
7756;81;5853.57;inf
7831;82;5855.38;inf
7940;83;5855.65;inf
8050;84;5855.74;inf
8162;85;5855.86;inf
8302;86;5857.70;inf
8430;87;5859.05;inf
8583;88;5860.80;inf
8718;89;5861.30;inf
8878;90;5861.67;inf
8996;91;5862.32;inf
9138;92;5864.37;inf
9285;93;5864.57;inf
9415;94;5865.45;inf
9507;95;5866.78;inf
9618;96;5866.82;inf
9771;97;5867.02;inf
9910;98;5868.20;inf
10129;99;5868.62;inf
10235;100;5868.83;inf
10363;101;5874.99;inf
10466;102;5875.47;inf
10586;103;5875.85;inf
10718;104;5875.94;inf
10861;105;5876.95;inf
10970;106;5877.85;inf
11072;107;5878.63;inf
11216;108;5878.88;inf
11329;109;5879.39;inf
11462;110;5879.50;inf
11622;111;5879.78;inf
11736;112;5881.65;inf
11937;113;5881.79;inf
12054;114;5882.39;inf
12191;115;5883.23;inf
12306;116;5883.79;inf
12464;117;5884.68;inf
12605;118;5885.73;inf
12728;119;5885.96;inf
12865;120;5887.81;inf
13044;121;5891.25;inf
13158;122;5891.67;inf
13278;123;5891.83;inf
13385;124;5892.77;inf
13601;125;5892.81;inf
13698;126;5893.75;inf
13771;127;5894.98;inf
13852;128;5895.71;inf
13980;129;5895.90;inf
14116;130;5898.17;inf
14221;131;5898.98;inf
14371;132;5900.18;inf
14493;133;5901.31;inf
14612;134;5902.54;inf
14741;135;5902.55;inf
14861;136;5902.83;inf
14983;137;5903.67;inf
15104;138;5903.76;inf
15217;139;5904.88;inf
15430;140;5905.07;inf
15488;141;5905.30;inf
15619;142;5905.57;inf
15777;143;5905.80;inf
15930;144;5905.86;inf
16036;145;5907.86;inf
16119;146;5907.89;inf
16198;147;5908.82;inf
16319;148;5909.08;inf
16497;149;5909.08;inf
16601;150;5909.76;inf
16733;151;5910.67;inf
16885;152;5910.67;inf
17023;153;5910.97;inf
17141;154;5911.13;inf
17257;155;5911.60;inf
17387;156;5911.78;inf
17509;157;5911.91;inf
17654;158;5912.97;inf
17778;159;5914.12;inf
17910;160;5914.40;inf
18031;161;5914.40;inf
18154;162;5914.47;inf
18275;163;5916.71;inf
18388;164;5918.59;inf
18480;165;5918.88;inf
18591;166;5919.01;inf
18759;167;5919.68;inf
18893;168;5920.09;inf
19032;169;5920.15;inf
19155;170;5920.39;inf
19284;171;5921.42;inf
19411;172;5922.22;inf
19523;173;5922.55;inf
19645;174;5922.55;inf
19780;175;5922.99;inf
19903;176;5924.16;inf
20039;177;5924.17;inf
20165;178;5924.34;inf
20302;179;5924.64;inf
20443;180;5924.90;inf
20559;181;5924.91;inf
20678;182;5925.22;inf
20819;183;5925.59;inf
20967;184;5926.71;inf
21146;185;5926.87;inf
21226;186;5928.37;inf
21328;187;5929.14;inf
21480;188;5931.38;inf
21622;189;5932.05;inf
21720;190;5933.32;inf
21847;191;5933.78;inf
22019;192;5934.26;inf
22183;193;5934.63;inf
