time;iter;L;U
180;0;1415.00;inf
540;1;1415.00;inf
918;2;1415.00;inf
1301;3;1425.00;inf
1687;4;1428.50;inf
2103;5;1439.00;inf
2539;6;1460.00;inf
2992;7;1460.00;inf
3393;8;1460.00;inf
3858;9;1460.00;inf
4359;10;1460.00;inf
4817;11;1475.00;inf
5264;12;1475.00;inf
5696;13;1505.00;inf
6093;14;1505.00;inf
6507;15;1505.00;inf
6888;16;1511.67;inf
7293;17;1516.43;inf
7696;18;1517.50;inf
8109;19;1529.00;inf
8524;20;1540.00;inf
8952;21;1550.71;inf
9365;22;1553.12;inf
9807;23;1560.00;inf
10254;24;1565.00;inf
10684;25;1577.50;inf
11159;26;1577.50;inf
11629;27;1577.50;inf
12080;28;1577.50;inf
12559;29;1597.50;inf
12977;30;1610.00;inf
13441;31;1610.00;inf
13904;32;1610.00;inf
14389;33;1610.00;inf
14855;34;1610.00;inf
15315;35;1620.00;inf
15722;36;1620.00;inf
16141;37;1645.00;inf
16558;38;1645.00;inf
17017;39;1648.33;inf
17457;40;1665.09;inf
17948;41;1676.14;inf
18408;42;1682.50;inf
18845;43;1742.86;inf
19300;44;1745.36;inf
19813;45;1765.00;inf
20279;46;1779.02;inf
20936;47;1810.00;inf
21389;48;1810.00;inf
22009;49;1820.36;inf
22500;50;1820.36;inf
23095;51;1820.36;inf
23568;52;1820.36;inf
24047;53;1820.36;inf
24504;54;1825.00;inf
24980;55;1826.31;inf
25470;56;1826.31;inf
25975;57;1826.31;inf
26482;58;1826.31;inf
26953;59;1827.50;inf
27537;60;1833.57;inf
27975;61;1837.50;inf
28673;62;1837.50;inf
29151;63;1842.50;inf
29614;64;1847.14;inf
30076;65;1847.14;inf
30525;66;1847.98;inf
30997;67;1860.36;inf
31449;68;1860.36;inf
31912;69;1860.36;inf
32362;70;1860.36;inf
32849;71;1862.50;inf
33295;72;1866.43;inf
33765;73;1866.43;inf
34247;74;1866.43;inf
34731;75;1866.43;inf
35228;76;1868.81;inf
35732;77;1868.81;inf
36240;78;1868.81;inf
36797;79;1868.81;inf
37345;80;1868.81;inf
37840;81;1877.50;inf
38323;82;1880.00;inf
38762;83;1887.14;inf
39206;84;1890.22;inf
39799;85;1896.25;inf
40288;86;1905.71;inf
40734;87;1905.71;inf
41170;88;1905.71;inf
41630;89;1905.71;inf
42073;90;1908.10;inf
42572;91;1908.10;inf
43089;92;1908.10;inf
43601;93;1908.10;inf
44076;94;1908.10;inf
44584;95;1910.36;inf
45082;96;1913.81;inf
45719;97;1913.81;inf
46294;98;1913.81;inf
46802;99;1913.81;inf
47313;100;1916.86;inf
47788;101;1923.81;inf
48233;102;1923.81;inf
48751;103;1923.81;inf
49190;104;1927.02;inf
49682;105;1937.50;inf
50120;106;1937.50;inf
50542;107;1937.50;inf
50950;108;1937.50;inf
51360;109;1937.50;inf
51804;110;1947.38;inf
52234;111;1947.38;inf
52683;112;1947.38;inf
53131;113;1947.38;inf
53554;114;1947.38;inf
53970;115;1949.64;inf
54394;116;1949.64;inf
54837;117;1950.36;inf
55285;118;1953.09;inf
55794;119;1953.10;inf
56275;120;1953.10;inf
56716;121;1953.10;inf
57150;122;1960.36;inf
57619;123;1961.61;inf
58064;124;1963.09;inf
58539;125;1972.50;inf
58915;126;1973.81;inf
59415;127;1973.81;inf
59887;128;1980.48;inf
60360;129;1981.07;inf
60815;130;1984.29;inf
61292;131;1984.29;inf
61722;132;1986.67;inf
62373;133;1986.67;inf
63007;134;1986.67;inf
63556;135;1986.67;inf
64038;136;1990.48;inf
64532;137;1990.71;inf
64996;138;1990.71;inf
65460;139;1990.71;inf
65924;140;1990.71;inf
66375;141;1992.38;inf
66816;142;1992.38;inf
67255;143;1992.38;inf
67699;144;1992.38;inf
68155;145;1997.50;inf
68648;146;1998.21;inf
69111;147;1998.21;inf
69567;148;1998.21;inf
70022;149;2000.36;inf
70478;150;2002.38;inf
70943;151;2012.14;inf
71402;152;2013.57;inf
71855;153;2013.57;inf
72286;154;2013.57;inf
72744;155;2013.57;inf
73197;156;2013.57;inf
73637;157;2015.00;inf
74100;158;2021.07;inf
74564;159;2021.07;inf
75030;160;2022.50;inf
75473;161;2025.95;inf
76004;162;2025.95;inf
76488;163;2025.95;inf
77004;164;2025.95;inf
77539;165;2033.75;inf
77948;166;2035.24;inf
78437;167;2035.24;inf
78862;168;2039.43;inf
79381;169;2047.86;inf
79849;170;2048.57;inf
80308;171;2050.36;inf
80761;172;2052.14;inf
81218;173;2052.14;inf
81662;174;2052.14;inf
82114;175;2052.14;inf
82545;176;2052.50;inf
83023;177;2055.24;inf
83456;178;2055.36;inf
83872;179;2055.36;inf
84291;180;2055.36;inf
84704;181;2055.36;inf
85109;182;2055.36;inf
85550;183;2055.36;inf
85976;184;2055.36;inf
86379;185;2055.36;inf
86807;186;2055.36;inf
87220;187;2056.07;inf
87660;188;2056.07;inf
88110;189;2062.50;inf
88530;190;2062.86;inf
88971;191;2062.86;inf
89400;192;2062.86;inf
89841;193;2062.86;inf
90286;194;2065.24;inf
90729;195;2065.24;inf
91170;196;2065.24;inf
91616;197;2065.24;inf
92066;198;2068.21;inf
92502;199;2070.33;inf
92929;200;2071.05;inf
93362;201;2072.50;inf
93790;202;2072.86;inf
94243;203;2072.86;inf
94692;204;2072.86;inf
95126;205;2074.64;inf
95569;206;2074.64;inf
96003;207;2074.64;inf
96427;208;2074.64;inf
96862;209;2074.64;inf
97300;210;2075.62;inf
97756;211;2076.00;inf
98193;212;2076.85;inf
98625;213;2077.14;inf
99055;214;2077.14;inf
99503;215;2077.14;inf
99928;216;2077.14;inf
